Biogeographic area,Country,Site,Site_name_machine_readable,Archive type,Latitude,Longitude,Altitude,Database,Pollen,Published,Data received (from authors),Link to database,dataset_id,Dated,Recalibrated,Period,African Humid Period,Minimum mean cal BP,Maximum mean cal BP,Observations,"Concentration (Lycopodium, Eucalyptus, Spikes)",Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8,Reference 9,Reference 10,Reference 11,Reference 12,Reference 13,Reference 14,Reference 15,Reference 16
Sudanian,Senegal,Diogo_Senegal_S82-16,Diogo_Senegal_S82-16,Terrestrial core,15.28,-16.8,6,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/71327da3-13de-4886-8040-f549ffb96694,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,Diogo_Senegal_S82-17,Diogo_Senegal_S82-17,Terrestrial core,15.28,-16.8,6,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/71327da3-13de-4886-8040-f549ffb96694,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,Diogo_Senegal_S82-18,Diogo_Senegal_S82-18,Terrestrial core,15.28,-16.8,6,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/71327da3-13de-4886-8040-f549ffb96694,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,Diogo_Senegal_S82-19,Diogo_Senegal_S82-19,Terrestrial core,15.28,-16.8,6,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/71327da3-13de-4886-8040-f549ffb96694,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Chad,Djermaya,Djermaya_Chad,Mud river,12.417,15.083,414.5328064,APD,Modern,Yes,NA,APD/Modern Pollen Data/Uuid:96c9e463-3bd9-4340-b53d-427e989ca5a5,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Maley 1981 Etudes palynologiques dans le bassin du Tchad et paléoclimatologie de l'Afrique Nord-Tropicale de 30.000 ans à l'époque actuelle. Orstom, Paris, Travaux et Documents 129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Chad,Malalie,Malalie_Chad,Mud river,12.5,14.9,412.5007935,APD,Modern,Yes,NA,APD/Modern Pollen Data/Uuid:96c9e463-3bd9-4340-b53d-427e989ca5a5,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Maley 1981 Etudes palynologiques dans le bassin du Tchad et paléoclimatologie de l'Afrique Nord-Tropicale de 30.000 ans à l'époque actuelle. Orstom, Paris, Travaux et Documents 129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,"Mboro, Senegal",Mboro_Senegal,Peat,15.149132,-16.909275,1,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/40831920-6b8a-40e0-978e-b492687645d3,NA,Yes,Yes,Middle Holocene (Northgrippian),No,609,4322,NA,NA,"Lézine, A.-M., Lemonnier, K., Fofana, C.A.K. 2019 Sahel environmental variability during the last millennium: Insight from a pollen, charcoal and algae record from the Niayes area, Senegal Review of Palaeobotany and Palynology Vol. 271 10.1016/j.revpalbo.2019.104103",Lemonnier; Lézine 2021 Timing and nature of the end of the African Humid Period in the Sahel: Insight from pollen data Palaeoecology of Africa Vol. 35 51--6410.1201/9781003162766-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arabian Peninsula,Saudi Arabia,"DHARAN-A-B, Saudi Arabia",Dharan_A_B_Saudi_Arabia,Terrestrial core,26.05,49.83333333,142.6399994,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/f75eaf0f-fbbb-4a3e-a764-c646bc013fef,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"El-Moslimany, A.P. 1983 History of climate and vegetation in the Eastern Mediterranean and the Middle East from the Pleniglacial to the mid-Holocene. PhD Thesis University of Washington.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Chad,N'Djaména_Chad,NDjamena_Chad,Trap,12.1,15.0333,416.8544006,APD,Modern,Yes,NA,APD/Modern Pollen Data/Uuid:68d9a687-7598-47f5-854d-e670586c556d,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ybert, J.P. 1977 Les pollens atmosphériques en Côte d'Ivoire et au Tchad. Unpublished",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Sudan,"North Dilling, Sudan",North_Dilling_Sudan,Terrestrial core,12.084433,29.662917,669,Received from authors,Fossil,Yes - Published in PhD thesis,Yes,NA,NA,Yes,Yes,Middle Holocene (Northgrippian),No,673,4599,NA,NA,"Dawelbeit A. 2018 Later Quaternary sedimentary and paleoclimatic evolution of Kordofan, Sudan. PhD University of Grenoble, France","Dawelbeit; Jaillard;  Eisawi 2019 Sedimentary and paleobiological records of the latest Pleistocene-Holocene climate evolution in the Kordofan region, Sudan Journal of African Earth Sciences. Vol. 160 10360510.1016/j.jafrearsci.2019.103607","Dawelbeit; Jaillard;  Eisawi 2019 Sedimentary and paleobiological records of the latest Pleistocene-Holocene climate evolution in the Kordofan region, Sudan Journal of African Earth Sciences. Vol. 160 10360510.1016/j.jafrearsci.2019.103607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,S14-01,S14-01_Senegal,Terrestrial core,13.2503,-13.02036,42,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/0ccb9d6d-fcd8-43b5-9ceb-48ca3a59afd3,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. unpublished",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,S14-04,S14-04_Senegal,Terrestrial core,13.26198,-13.01359,42,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/0ccb9d6d-fcd8-43b5-9ceb-48ca3a59afd3,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. unpublished",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,S82-1,S82-1_Senegal,Terrestrial core,13.783,-13.6,50,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/d73c9ae2-ecc3-4d32-b299-46a9f1c97d85,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,S82-67,S82-67_Senegal,Terrestrial core,15.41666667,-16.71666667,3,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/18f48ef3-304c-4673-a51f-4b752cb1d1c9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,S82-73,S82-73_Senegal,Terrestrial core,15.01666667,-16.98333333,142.1952057,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/18f48ef3-304c-4673-a51f-4b752cb1d1c9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,S82-77,S82-77_Senegal,Terrestrial core,14.633,-16.317,142.270401,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/d73c9ae2-ecc3-4d32-b299-46a9f1c97d85,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,S82-78,S82-78_Senegal,Terrestrial core,14.083,-16.05,7,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/d73c9ae2-ecc3-4d32-b299-46a9f1c97d85,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,S82-79,S82-79_Senegal,Terrestrial core,14.167,-16.1,7,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/d73c9ae2-ecc3-4d32-b299-46a9f1c97d85,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,S83-100,S83-100_Senegal,Terrestrial core,13.033,-12.633,240.2303925,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/d73c9ae2-ecc3-4d32-b299-46a9f1c97d85,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Berenbal,Egypt_Saad_1967_trans,Terrestrial core,31.4,30.4,21,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/2209cab9-1309-4df4-9d40-2a7e09faef0b,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Saad, S.I. 1967 Studies of pollen and spores content of Nile Delta deposits (Berenbal region). Pollen et Spores. Vol. 9: 467-503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Senegal,S83-101,S83-101_Senegal,Terrestrial core,13.017,-12.533,252.1696014,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/d73c9ae2-ecc3-4d32-b299-46a9f1c97d85,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II","Lézine & Hooghiemstra 1990 Land-sea comparisons during the last glacial-interglacial transition: pollen records from West Tropical Africa. Palaeogeography, Palaeoclimatology, Palaeoecology. Vol 79:313-331. https://doi.org/10.1016%2F0031-0182%2890%2990025-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9501, Atlantic ocean",GeoB_9501_Atlantic_Ocean,Marine core,16.282,-16.67,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9502, Atlantic ocean",GeoB_9502_Atlantic_Ocean,Marine core,15.683,-16.732,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9503, Atlantic ocean",GeoB_9503_Atlantic_Ocean,Marine core,16.84,-16.733,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9504, Atlantic ocean",GeoB_9504_Atlantic_Ocean,Marine core,15.877,-16.675,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9505, Atlantic ocean",GeoB_9505_Atlantic_Ocean,Marine core,15.608,-18.35,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9506, Atlantic ocean",GeoB_9506_Atlantic_Ocean,Marine core,15.499,-17.947,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9508, Atlantic ocean",GeoB_9508_Atlantic_Ocean,Marine core,15.417,-17.654,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9510, Atlantic ocean",GeoB_9510_Atlantic_Ocean,Marine core,15.337,-17.366,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9512, Atlantic ocean",GeoB_9512_Atlantic_Ocean,Marine core,15.318,-17.295,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9513, Atlantic ocean",GeoB_9513_Atlantic_Ocean,Marine core,15.273,-17.045,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9515, Atlantic ocean",GeoB_9515_Atlantic_Ocean,Marine core,13.718,-18.189,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9516, Atlantic ocean",GeoB_9516_Atlantic_Ocean,Marine core,13.829,-17.591,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9517, Atlantic ocean",GeoB_9517_Atlantic_Ocean,Marine core,13.793,-17.79,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9518, Atlantic ocean",GeoB_9518_Atlantic_Ocean,Marine core,13.812,-17.683,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9519, Atlantic ocean",GeoB_9519_Atlantic_Ocean,Marine core,13.674,-18.419,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9520, Atlantic ocean",GeoB_9520_Atlantic_Ocean,Marine core,13.848,-17.491,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9521, Atlantic ocean",GeoB_9521_Atlantic_Ocean,Marine core,13.855,-17.454,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9522, Atlantic ocean",GeoB_9522_Atlantic_Ocean,Marine core,12.64,-17.879,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9525, Atlantic ocean",GeoB_9525_Atlantic_Ocean,Marine core,8.901,-14.936,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9526, Atlantic ocean",GeoB_9526_Atlantic_Ocean,Marine core,12.375,-17.068,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9527, Atlantic ocean",GeoB_9527_Atlantic_Ocean,Marine core,8.926,-14.911,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9528, Atlantic ocean",GeoB_9528_Atlantic_Ocean,Marine core,8.876,-14.961,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9529, Atlantic ocean",GeoB_9529_Atlantic_Ocean,Marine core,8.709,-15.125,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atlantic ocean,Atlantic ocean,"GeoB 9531, Atlantic ocean",GeoB_9531_Atlantic_Ocean,Marine core,12.848,-17.076,285.5,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/333a354d-56b1-4792-b6c3-6f9ad37855f9,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,Bouimetarhan et al. 2009 Dinoflagellate cysts and pollen distribution of marine surface sediments off West Africa. PANGEA. https://doi.pangaea.de/10.1594/PANGAEA.743064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
