"age_NA","ageolder_BP","ageyounger_BP","depth","Abies","Acer","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Anthoceris/Isotoma","Apiaceae undif.","Araliaceae undif.","Arceuthobium","Artemisia","Asparagales","Asteroideae undif.","Betula","Betulaceae undif.","Boraginaceae undif.","Brassicaceae","Buxus","Carpinus","Carya","Caryophyllaceae undif.","Castanea","Cathaya","Cedrus","Celtis","Centaurea","Centranthus t.","Cicatricosisporites","Cissus t.","Cistaceae","Coriaria","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Drosera","Ephedra","Erica t.","Erodium","Eucommia","Euphorbiaceae undif.","Fabaceae Undif.","Fagus","Fern","Fern-Lycopodiaceae","Filipendula t.","Fraxinus","Fungi","Geranium","Hamamelidaceae","HippophaÃ«","Ilex","Indeterminable","Juglans","Lamiaceae undif.","Lemnaceae","Linum t.","Lythrum","Malva undif.","Morella","Musci","Olea t.","Onagraceae","Parrotia","Petaloid monocot","Picea","Pinus undif.","Pistacia","Plantago","Plumbaginaceae","Poaceae","Polygala","Polygonum t.","Populus","Potamogeton","Protist","Pterocarya","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rhamnus","Riccia","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Sanguisorba t.","Saxifragaceae","Scrophulariaceae undif.","Sigmopollis","Solanaceae undif.","Sparganium","Tamarix","Thalictrum","Thymelaeaceae undif.","Tsuga","Typha","Ulmus t.","Unknown","Unknown (monolete, psilate)","Unknown (trilete, psilate)","Valeriana t.","Verbenaceae undif.","Viscum","Zelkova"
NA,NA,NA," 56.49","  8.00","  0.00","  0.00","  0.00","  2.00"," 51.00","  0.00","  0.00","  1.00","  0.00"," 21.00","  0.00"," 43.00","  0.00","  4.00","  0.00","  0.00","  0.00","  1.00","  0.00","  3.00","  0.00","  1.00","  0.00","  2.00","  1.00","  0.00","  0.00","  0.00","  3.00","  0.00","  2.00","  1.00","  6.00","  0.00","  0.00","  2.00","  5.00","  1.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00"," 12.00","371.00","  0.00","  3.00","  1.00"," 53.00","  0.00","  0.00","  0.00","  0.00","240.00","  0.00"," 48.00"," 24.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00"
NA,NA,NA," 93.01"," 11.00","  0.00"," 15.00","  0.00","  0.00"," 44.00","  0.00","  0.00","  0.00","  0.00"," 91.00","  0.00"," 32.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  3.00","  0.00","  0.00","  8.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  7.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  2.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  2.00","  0.00","  0.00","  0.00","  1.00","284.00","  0.00","  2.00","  3.00"," 38.00","  0.00","  0.00","  0.00","  0.00"," 34.00","  0.00"," 41.00"," 28.00","  1.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  2.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  2.00","  1.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 51.24","  0.00","  0.00","378.00","  0.00","  0.00"," 23.00","  0.00","  0.00","  1.00","  1.00"," 45.00","  0.00"," 15.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 61.00"," 12.00","  1.00","  0.00","  1.00","  0.00","  1.00","  1.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  9.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","407.00","  0.00","  0.00","  1.00"," 82.00","  0.00","  0.00","  0.00","  0.00","150.00","  0.00"," 14.00"," 22.00","  3.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  1.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00"
NA,NA,NA," 42.26","  2.00","  1.00","  2.00","  0.00","  0.00"," 44.00","  0.00","  0.00","  1.00","  0.00"," 36.00","  0.00"," 25.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  1.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  1.00"," 19.00"," 14.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","247.00","  1.00","  0.00","  0.00","  0.00","  2.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","112.00","  0.00","  0.00","  6.00"," 55.00","  0.00","  2.00","  0.00","  0.00","260.00","  0.00"," 36.00"," 91.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  5.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  1.00","  0.00","  3.00","  1.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA,"141.2","  7.0","  0.0","  3.0","  0.0","  0.0"," 60.0","  0.0","  0.0","  0.0","  0.0"," 32.0","  0.0"," 43.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  2.0","  1.0","  0.0","  1.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  3.0","  0.0","  0.0","  0.0","  3.0","  0.0","  0.0","  0.0"," 20.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  0.0","  3.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0"," 28.0","439.0","  0.0","  6.0","  2.0"," 66.0","  0.0","  1.0","  0.0","  1.0"," 25.0","  0.0"," 23.0"," 35.0","  1.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0"," 49.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  4.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0"
NA,NA,NA,"100.24","  2.00","  2.00","  7.00","  0.00","  0.00"," 36.00","  0.00","  0.00","  0.00","  2.00","105.00","  0.00"," 27.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  1.00","  2.00","  0.00","  2.00"," 18.00"," 15.00","  1.00","  0.00","  0.00","  5.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  5.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  7.00","435.00","  0.00","  3.00","  2.00"," 39.00","  0.00","  0.00","  0.00","  0.00"," 37.00","  0.00"," 13.00","  9.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 20.00","  0.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA,"115.4","  7.0","  0.0"," 24.0","  0.0","  0.0"," 21.0","  0.0","  0.0","  0.0","  0.0"," 41.0","  0.0"," 54.0","  0.0","  1.0","  0.0","  0.0","  0.0","  0.0","  0.0","  3.0","  0.0","  0.0","  1.0","  3.0","  0.0","  0.0","  0.0","  0.0","  3.0","  0.0","  0.0"," 14.0","  6.0","  0.0","  0.0","  0.0","  6.0","  0.0","  0.0","  0.0","  1.0","  1.0","  0.0","  0.0","  0.0","  0.0"," 20.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  2.0","  0.0","  0.0","  0.0","  2.0","415.0","  0.0","  1.0","  1.0"," 43.0","  0.0","  2.0","  0.0","  0.0","214.0","  0.0"," 61.0"," 39.0","  1.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  1.0","  4.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0"
NA,NA,NA," 82.47","  9.00","  0.00"," 60.00","  0.00","  0.00"," 43.00","  0.00","  0.00","  0.00","  0.00"," 84.00","  0.00"," 22.00","  1.00","  0.00","  0.00","  2.00","  2.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  0.00","  3.00"," 14.00","403.00","  2.00","  4.00","  0.00"," 40.00","  0.00","  0.00","  0.00","  0.00","  8.00","  1.00"," 38.00"," 72.00","  9.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","272.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  5.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 121.33","   6.00","   0.00","8215.00","   0.00","   0.00","  29.00","   0.00","   0.00","   0.00","   0.00","  58.00","   0.00","  28.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   2.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","  26.00","  17.00","   1.00","   0.00","   0.00","  10.00","   0.00","   0.00","   5.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  19.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  19.00"," 350.00","   0.00","   1.00","   1.00","  62.00","   0.00","   0.00","   0.00","   0.00","6341.00","   2.00","  20.00","  33.00","   3.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  18.00","   0.00","   7.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   4.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA," 131.37","  17.00","   1.00","   2.00","   0.00","   0.00","  26.00","   0.00","   0.00","   0.00","   0.00","  23.00","   0.00","  24.00","   0.00","   2.00","   0.00","   0.00","   1.00","   0.00","   0.00","   5.00","   2.00","   0.00","   0.00","   3.00","   5.00","   0.00","   0.00","   0.00","   3.00","   0.00","   0.00","   0.00","   1.00","   1.00","   0.00","   0.00","   3.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   3.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  17.00","1284.00","   0.00","  14.00","   3.00","  76.00","   0.00","   2.00","   2.00","   0.00","   4.00","   0.00","  56.00","  29.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   4.00","   0.00","   0.00","   3.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00"
NA,NA,NA," 110.01","  15.00","   0.00","   7.00","   0.00","   0.00","   8.00","   0.00","   0.00","   1.00","   0.00","  14.00","   3.00","  18.00","   0.00","   2.00","   0.00","   0.00","   0.00","   2.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   9.00","   0.00","   0.00","   0.00","   5.00","   0.00","   2.00","   0.00","   2.00","   0.00","   0.00","   0.00","   4.00","   2.00","   0.00","   1.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  18.00","3740.00","   1.00","   0.00","   2.00"," 120.00","   0.00","   1.00","   0.00","   0.00","   1.00","   0.00","  15.00","  10.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   2.00","   2.00","   5.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA," 99.63","  4.00","  1.00"," 10.00","  0.00","  0.00"," 40.00","  0.00","  0.00","  0.00","  0.00","121.00","  0.00"," 18.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  4.00"," 26.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","427.00","  0.00","  1.00","  1.00"," 61.00","  0.00","  0.00","  0.00","  0.00","  8.00","  0.00","  8.00","  7.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  2.00","  5.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 45.04","  1.00","  2.00","229.00","  0.00","  0.00"," 47.00","  0.00","  0.00","  0.00","  0.00"," 72.00","  0.00"," 42.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  1.00","  6.00","  3.00","  0.00","  0.00","  3.00","  7.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  1.00","  3.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  1.00","283.00","  0.00","  2.00","  1.00"," 61.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 27.00"," 44.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  1.00","  0.00","  1.00","  2.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00"
NA,NA,NA," 105","  37","   0","   4","   0","   0","  21","   0","   0","   1","   0","  60","   0","  30","   0","   0","   0","   0","   2","   0","   0","   2","   0","   0","   1","   2","   2","   0","   0","   0","   3","   0","   0","  10","   6","   0","   0","   0","   2","   0","   0","   0","   1","   0","   0","   0","   0","   0","   5","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","  10","1976","   0","   2","   2","  58","   0","   0","   0","   0"," 310","   0","  34","  36","   7","   0","   0","   0","   0","   0","   0","   1","   0","   0","  98","   0","   0","   0","   1","   0","   0","   7","   0","   0","   0","   0","   0","   0","   0","   0"
NA,NA,NA," 63.23","  5.00","  0.00"," 16.00","  0.00","  0.00"," 71.00","  0.00","  0.00","  1.00","  0.00"," 44.00","  0.00"," 28.00","  1.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  5.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00"," 20.00","  6.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 15.00","  0.00","  0.00","  1.00","  0.00","  1.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00"," 18.00","296.00","  0.00","  3.00","  4.00"," 41.00","  0.00","  0.00","  0.00","  0.00","372.00","  0.00"," 21.00"," 33.00","  6.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  4.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA,"115.81","  4.00","  0.00","  2.00","  0.00","  0.00"," 48.00","  0.00","  0.00","  1.00","  0.00"," 33.00","  1.00"," 42.00","  0.00","  2.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  2.00","  0.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  6.00","  0.00","  2.00"," 15.00","  1.00","  0.00","  0.00","  0.00","  2.00","  1.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 12.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  5.00","327.00","  0.00","  2.00","  0.00"," 40.00","  0.00","  0.00","  0.00","  0.00","  7.00","  0.00"," 38.00"," 73.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  6.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00"
NA,NA,NA,"139.23","  9.00","  0.00"," 15.00","  0.00","  0.00"," 29.00","  0.00","  0.00","  1.00","  0.00"," 55.00","  0.00"," 55.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00","  1.00","  3.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  4.00","  3.00","  0.00","  0.00","  0.00","  4.00","  1.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  7.00","  0.00","  0.00","  0.00","  0.00","  1.00","  2.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  3.00","  0.00","  0.00","  0.00","  4.00","182.00","  0.00","  2.00","  4.00"," 65.00","  0.00","  2.00","  0.00","  0.00","  3.00","  0.00"," 46.00"," 25.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 44.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA,"139.75"," 14.00","  0.00"," 24.00","  0.00","  0.00"," 21.00","  0.00","  0.00","  1.00","  0.00","113.00","  0.00"," 73.00","  0.00","  1.00","  0.00","  4.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  5.00","  2.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  4.00","  1.00","  1.00","  0.00","  0.00","  0.00","  0.00","  5.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00"," 25.00","172.00","  0.00","  4.00","  3.00"," 45.00","  0.00","  2.00","  0.00","  0.00"," 14.00","  0.00"," 18.00"," 35.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 20.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA,"117.36"," 12.00","  0.00","  5.00","  0.00","  0.00"," 13.00","  0.00","  0.00","  2.00","  0.00"," 90.00","  0.00"," 19.00","  1.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  2.00","  2.00","  1.00","  0.00","  0.00","  0.00","  3.00","  0.00","  2.00","  8.00","  3.00","  0.00","  0.00","  0.00","  3.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","406.00","  1.00","  0.00","  0.00"," 53.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00"," 28.00"," 58.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00"," 50.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 108.66","  16.00","   0.00","  74.00","   0.00","   0.00","  20.00","   0.00","   0.00","   0.00","   0.00","  62.00","   0.00","  63.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   2.00","   2.00","   0.00","   0.00","   0.00","   4.00","   0.00","   0.00","   1.00","   3.00","   0.00","   0.00","   0.00","  11.00","   1.00","   1.00","   0.00","   0.00","   3.00","   0.00","   0.00","   0.00","   1.00","   2.00","   0.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   2.00","   0.00","   0.00","   0.00","  13.00","1152.00","   0.00","   2.00","   1.00","  52.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  34.00","  30.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  15.00","   0.00","   3.00","   0.00","   0.00","   0.00","   0.00","   2.00","   1.00","   2.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA,"21.68"," 5.00"," 0.00"," 3.00"," 0.00"," 0.00","37.00"," 0.00"," 0.00"," 0.00"," 0.00","77.00"," 0.00","24.00"," 2.00"," 2.00"," 0.00"," 0.00"," 0.00"," 0.00"," 2.00"," 1.00"," 0.00"," 0.00"," 0.00"," 2.00"," 3.00"," 0.00"," 0.00"," 0.00"," 1.00"," 0.00"," 2.00","13.00"," 4.00"," 0.00"," 0.00"," 2.00"," 0.00"," 0.00"," 0.00"," 1.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 2.00"," 0.00"," 0.00"," 1.00"," 3.00","23.00"," 0.00"," 3.00"," 5.00","46.00"," 0.00"," 0.00"," 0.00"," 0.00","31.00"," 0.00","44.00","54.00"," 1.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 1.00"," 0.00"," 3.00","19.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 1.00"," 2.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 2.00"
NA,NA,NA,"  52.31","   2.00","   0.00","1600.00","   0.00","   0.00","  42.00","   0.00","   0.00","   0.00","   0.00","  29.00","   0.00","  60.00","   0.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","  10.00","   0.00","   0.00","   0.00","   3.00","   1.00","   1.00","   0.00","   0.00","   2.00","   0.00","   0.00","  29.00","  18.00","   0.00","   0.00","   6.00","  11.00","   0.00","   0.00","   4.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","  40.00","   0.00","   0.00","   1.00","   2.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   4.00"," 624.00","   0.00","   1.00","   2.00","  57.00","   0.00","   0.00","   0.00","   0.00"," 599.00","   0.00","  12.00","   8.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00"
