"Depth","Giesecke et al. 2014 (MADCAP) - Calibrated radiocarbon years BP","EPD - Radiocarbon years BP","Sample quantity","Acer","Alchemilla t.","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Angelica archangelica-type","Angelica palustris-type","Angelica sylvestris","Anthemideae undif.","Apiaceae undif.","Apium t.","Arbutus","Artemisia","Asphodelus t.","Asteroideae undif.","Berula erecta","Betula","Brassicaceae","Buxus","Calluna","Campanulaceae","Cardueae undif.","Carum verticillatum","Caryophyllaceae undif.","Castanea","Centaurea","Cichorieae","Cicuta virosa","Cistaceae","Cornus","Corylus","Crassulaceae","Cupressaceae","Cuscuta","Cyperaceae","Dipsacaceae","Echium t.","Ephedra","Erica t.","Eucalyptus","Fabaceae Undif.","Faboideae Undif.","Fagus","Fallopia","Fern","Fern-Equisetophyta","Filipendula t.","Frangula","Fraxinus","Galium t.","Genisteae","Gentiana t.","Geranium","Halimium/Tuberaria","Hedera","HippophaÃ« rhamnoides","Hydrocotyle","Hypericum undif.","Ilex","IsoÃ«tes","Jasminum","Juglans","Lamiaceae undif.","Laserpitium","Linum t.","Lonicera","Lotus t.","Lycopodium spike...112","Lycopodium spike...113","Lysimachia","Lythrum","Menyanthes","Mercurialis","Morella","Musci","Myriophyllum alterniflorum t.","Myrtus","Nymphaea","Olea t.","Onagraceae","Papaver t.","Parnassia","Paronychieae","Pedicularis","Pentaglottis sempervirens","Petaloid monocot","Phillyrea","Physospermum cornubiense","Picea","Pinus undif.","Pistacia","Plantago","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Portulacaceae t.","Potamogeton","Potentilla t.","Prunus t.","Quercus undif.","Ranunculaceae undif.","Reseda/Sesamoides","Rhamnus","Rosa t.","Rosaceae undif.","Rumex t.","Salix","Sambucus","Sanguisorba t.","Saxifraga t.","Saxifragaceae","Scrophulariaceae undif.","Selinum carvifolia","Silaum silaus-type","Solanum","Sparganium","Spergularia t.","Spike tablets","Taxus","Thalictrum","Thymelaeaceae undif.","Trifolium t.","Trinia glauca-type","Typha","Ulmus t.","Urtica t.","Valeriana","Valerianella","Viburnum","Viola","Vitis","Zea"
" 315.0","5165/5074/4953","--/4430/--",NA,"0","0","10","0","0","0","0","0","0","1","16","1","0","1","5","1","0","162","1","0","0","2","0","0","13","0","0","5","0","0","0","1","3","0","0","16","0","0","0","53","0","0","0","0","0","45","0","0","0","0","4","8","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","209","11329","0","0","0","0","0","4","0","0","0","1","0","0","0","1","0","0","15","1","0","0","23","0","2","2","546","0","0","0","4","4","0","242","83","0","0","1","1","69","38","0","0","2","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
" 320.0","5210/5112/4966","--/4455/--",NA,"0","0","13","0","0","0","0","0","0","0","15","0","0","1","7","0","0","111","1","0","0","37","0","0","6","0","0","1","0","0","0","1","7","1","0","18","0","0","0","41","0","0","0","0","0","25","0","1","2","0","3","3","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","236","11329","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","3","2","1","0","21","0","1","2","266","1","0","0","14","1","0","189","2","0","0","0","1","59","19","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 325.0","5252/5149/4980","--/4480/--",NA,"0","0","15","0","0","0","0","1","0","3","18","1","0","3","1","1","0","123","1","0","0","1","0","0","6","0","5","1","0","0","0","1","6","0","0","46","0","0","0","45","0","0","0","0","0","34","0","0","1","0","2","11","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","213","11329","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","4","4","2","0","32","0","0","2","227","1","0","0","9","0","0","206","7","0","0","2","2","22","30","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
" 330.0","5294/5187/4996","--/4505/--",NA,"0","0","12","0","0","0","0","1","0","3","18","2","0","1","1","0","0","106","1","0","0","5","0","0","3","0","2","8","0","0","0","0","8","0","0","56","0","0","0","40","0","0","0","0","0","40","0","0","2","0","5","6","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","326","11329","0","0","0","0","0","7","3","0","0","0","0","0","0","0","0","0","5","2","1","0","36","0","2","0","245","3","0","0","6","0","0","207","3","0","0","5","1","25","31","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
" 335.0","5339/5225/5014","--/4530/--",NA,"0","0","12","0","0","0","0","0","0","2","20","0","0","2","3","1","0","119","3","0","0","1","2","0","3","0","2","9","0","0","0","3","3","0","0","53","0","0","0","35","0","0","0","0","0","23","1","0","0","1","1","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240","11329","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","5","3","0","0","20","1","1","1","244","1","0","0","13","0","0","203","2","0","0","1","1","13","34","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 340.0","5385/5263/5031","--/4555/--",NA,"0","0","10","0","0","0","0","0","0","3","23","0","0","0","2","0","0","188","2","0","0","2","0","0","7","0","2","3","0","0","0","1","6","0","0","74","0","0","0","37","0","0","0","0","0","41","0","0","0","4","1","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","175","11329","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0","3","1","2","0","15","0","2","1","288","2","0","0","6","3","0","209","2","0","0","4","4","19","44","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 345.0","5432/5300/5046","--/4580/--",NA,"0","0","19","0","0","0","0","0","0","1","27","2","0","1","3","1","0","244","3","0","0","3","0","0","9","0","1","4","0","0","0","0","4","0","0","59","0","0","0","50","0","0","0","0","0","42","0","0","1","1","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","253","11329","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","5","3","0","0","24","0","2","2","360","1","0","0","4","0","1","242","6","0","0","1","7","34","31","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 350.0","5482/5338/5062","--/4605/--",NA,"0","0","20","1","0","0","0","0","0","5","62","0","0","1","8","1","0","254","8","0","0","2","0","0","4","0","5","11","0","0","0","0","16","0","0","27","0","0","0","52","0","0","0","0","0","82","0","0","1","1","2","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","206","11329","1","0","0","0","0","13","4","0","1","0","0","0","0","0","0","0","7","0","2","0","42","0","3","0","483","5","0","0","6","1","0","272","4","0","0","3","5","37","17","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 355.0","5535/5408/5169","--/4676/--",NA,"0","0","12","2","0","0","0","0","0","2","28","0","0","1","0","0","0","262","5","0","0","5","0","0","1","0","1","7","0","0","0","2","6","0","0","13","1","0","0","28","0","0","0","0","0","57","0","0","0","2","3","10","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","290","11329","0","0","0","0","0","9","11","0","0","0","0","0","0","0","0","0","6","8","3","0","35","2","0","0","481","4","0","0","33","0","1","245","13","0","0","2","3","40","28","0","1","0","0","2","0","0","0","0","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
" 360.0","5594/5479/5276","--/4746/--",NA,"0","0","26","0","0","0","0","0","0","3","41","2","0","1","3","0","0","220","2","0","0","3","1","0","2","0","11","4","0","0","0","2","17","0","0","10","0","1","0","63","0","0","0","0","0","71","0","1","2","3","3","14","7","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","213","11329","0","0","0","0","0","14","23","0","0","3","0","0","0","0","0","0","6","6","2","0","39","0","0","1","589","4","0","0","37","2","0","317","9","0","0","7","5","33","32","0","1","0","0","7","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 365.0","5655/5549/5388","--/4817/--",NA,"0","0","11","0","0","0","0","0","0","0","22","0","0","0","3","3","0","140","1","0","0","3","0","0","3","0","2","7","0","0","0","2","4","1","0","4","1","2","0","36","0","0","0","0","0","29","0","1","0","4","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182","11329","0","0","0","0","0","0","33","1","0","0","0","0","0","0","0","0","6","1","0","0","30","0","0","2","357","4","0","0","218","2","0","191","3","0","0","2","6","24","5","0","0","2","0","0","0","0","0","2","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
" 370.0","5720/5619/5489","--/4888/--",NA,"0","0","11","0","0","0","0","0","0","3","43","1","0","0","3","3","0","265","4","0","0","4","1","0","1","0","2","5","0","0","0","2","11","0","0","21","0","1","0","41","0","0","0","0","0","41","0","1","2","1","3","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","281","11329","0","1","0","0","0","2","0","0","1","3","0","0","0","1","0","1","1","3","1","0","37","4","1","0","446","1","0","0","295","0","0","287","31","0","0","0","1","43","22","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 375.0","5787/5689/5582","--/4959/--",NA,"0","0","16","1","0","0","0","0","0","0","22","0","0","2","2","5","0","139","1","0","0","3","1","0","2","0","7","7","0","0","0","1","5","0","0","19","0","0","0","26","0","0","0","0","0","29","0","0","1","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","130","11329","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","3","1","0","0","21","0","2","1","360","1","0","0","248","0","0","197","10","0","0","2","2","31","12","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
" 380.0","5857/5760/5663","--/5029/--",NA,"0","0","15","1","0","0","0","0","0","0","13","0","0","2","5","3","0","211","2","0","1","6","7","0","5","0","2","6","0","0","0","1","11","1","0","16","0","0","0","29","0","0","0","0","0","19","0","0","1","0","9","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","5","6","5","0","26","2","0","0","432","2","0","0","176","0","0","216","34","0","0","4","1","34","26","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 385.0","5936/5830/5731","--/5100/--",NA,"0","0","23","1","0","0","0","1","0","2","24","0","0","1","2","4","0","272","3","0","0","6","1","0","1","0","1","5","0","0","0","2","8","0","0","10","0","0","0","47","0","0","0","0","0","33","0","0","4","1","2","7","0","0","1","0","0","0","1","0","0","0","0","3","0","0","0","0","124","11329","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0","0","4","2","5","0","31","1","3","0","422","2","0","0","95","2","0","263","50","0","0","2","3","26","11","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 390.0","6008/5908/5813","--/5170/--",NA,"0","0","20","0","0","0","0","0","0","1","43","0","0","0","3","5","0","254","1","0","0","11","0","0","2","0","2","7","0","0","0","3","6","0","0","15","0","1","0","45","0","0","0","0","0","41","0","0","1","2","2","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173","11329","0","0","0","0","0","6","0","0","0","1","0","0","0","0","2","0","6","2","1","0","39","1","0","0","380","3","0","0","219","0","0","313","28","0","0","2","1","49","27","0","0","1","0","0","0","0","0","0","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
" 395.0","6087/5986/5885","--/5240/--",NA,"0","0","16","1","0","0","0","0","0","5","34","1","0","1","5","4","0","302","4","0","0","6","0","0","3","0","2","4","0","0","0","2","12","0","0","11","0","1","0","39","0","0","0","0","0","41","0","0","1","3","8","17","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","157","11329","2","0","0","0","0","6","0","0","0","1","0","0","0","0","0","0","6","4","1","0","41","0","1","4","377","0","0","0","179","1","0","220","28","0","0","2","0","49","19","0","1","5","0","0","0","0","0","0","0","1","5","1","0","1","0","0","0","0","1","0","0","0","0","0"
" 400.0","6173/6065/5953","--/5310/--",NA,"0","0","22","0","0","0","0","0","0","3","21","0","0","0","5","4","0","230","2","0","0","0","0","0","4","0","6","9","0","0","0","2","7","1","0","28","0","1","0","44","0","0","0","0","0","31","0","0","0","3","3","15","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","214","11329","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","3","4","1","0","35","0","3","0","284","0","0","0","160","0","0","283","8","0","0","5","2","27","22","0","0","1","0","0","0","0","0","0","0","1","11","0","0","1","0","1","0","0","0","0","0","0","0","0"
" 405.0","6263/6143/6016","--/5380/--",NA,"0","0","17","0","0","0","0","0","0","0","38","0","0","2","3","2","0","283","2","0","2","2","0","0","3","0","1","9","0","0","0","3","20","1","0","4","1","1","0","54","0","1","0","0","0","36","0","0","0","2","0","12","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","200","11329","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","4","2","2","0","65","0","3","1","566","0","0","0","93","0","0","288","33","0","0","3","3","71","18","0","0","15","0","0","0","0","0","0","0","1","10","0","0","0","0","2","0","0","0","0","0","0","0","0"
" 410.0","6355/6221/6076","--/5450/--",NA,"0","0","12","1","0","0","0","0","0","3","28","0","0","1","1","1","0","251","6","0","0","1","1","0","6","0","2","7","0","0","0","6","9","0","0","7","0","0","0","46","0","0","0","0","0","31","0","0","0","3","5","8","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","180","11329","0","0","0","0","0","4","0","0","0","3","0","0","0","0","0","0","4","0","0","0","49","2","1","1","357","0","0","0","140","0","0","272","7","0","0","2","4","73","22","0","0","0","0","0","0","0","0","1","0","1","4","1","0","1","0","0","0","0","0","0","0","0","0","0"
" 415.0","6453/6299/6137","--/5520/--",NA,"0","0","15","0","0","0","0","0","0","1","31","0","0","0","6","2","0","245","5","0","1","3","0","0","3","0","3","4","0","0","0","2","5","0","0","6","0","0","0","49","0","0","0","0","0","27","0","0","5","3","2","10","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","137","11329","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0","2","3","0","0","39","0","2","0","384","0","0","0","131","0","0","247","26","0","0","1","3","29","29","0","0","1","0","0","0","0","0","1","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 420.0","6553/6378/6195","--/5590/--",NA,"0","0","21","0","0","0","0","0","0","1","72","0","0","0","3","2","0","209","3","0","0","2","0","0","5","0","0","3","0","0","0","3","13","1","0","6","0","0","1","46","0","0","0","0","0","21","0","0","2","2","1","13","1","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","171","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","6","0","2","0","53","0","0","1","371","3","0","0","139","2","0","278","41","0","0","2","2","62","11","0","0","3","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","1","0","0","0","1","0"
" 425.0","6656/6456/6252","--/5660/--",NA,"0","1","20","1","0","0","0","0","0","5","50","0","0","1","2","3","0","305","2","0","0","4","0","0","5","0","1","2","0","0","0","1","15","0","0","4","0","0","0","40","0","0","0","0","0","38","0","0","1","1","4","20","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","88","11329","0","0","0","0","0","2","0","0","0","2","0","0","0","2","0","0","3","1","3","0","55","2","0","1","318","0","0","0","148","0","0","220","4","0","0","0","3","39","13","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","1","0"
" 430.0","6759/6534/6306","--/5730/--",NA,"0","0","12","1","0","0","0","0","0","3","33","0","0","1","7","3","0","297","2","0","0","0","0","0","3","0","1","12","0","0","0","0","6","0","0","7","0","2","0","55","0","0","0","0","0","21","0","0","3","4","5","14","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","184","11329","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","3","2","1","0","72","0","1","0","453","0","0","0","220","1","0","272","14","0","0","2","2","38","25","0","1","0","1","1","0","0","0","0","0","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
" 435.0","6816/6625/6436","--/5806/--",NA,"0","0","2","0","0","0","0","0","0","4","8","0","0","0","2","0","0","111","1","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","3","0","2","0","12","0","0","0","0","0","8","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","11329","0","0","0","0","0","2","0","0","0","1","2","0","0","0","0","0","2","0","0","0","30","0","0","0","116","0","0","0","64","0","0","99","8","0","0","0","1","12","11","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 440.0","6874/6717/6560","--/5882/--",NA,"0","0","14","0","0","0","0","0","0","2","23","0","0","0","0","1","0","406","0","0","1","6","0","0","2","0","0","7","0","0","0","0","11","0","0","12","1","0","0","32","0","0","0","0","0","47","0","0","4","1","0","16","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","196","11329","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","4","1","2","0","94","1","2","0","281","0","0","0","236","1","0","319","14","0","0","4","4","24","30","0","1","1","0","0","0","0","0","1","0","1","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 445.0","6935/6808/6677","--/5958/--",NA,"0","0","11","0","0","0","0","0","0","1","17","0","0","0","3","1","0","197","0","0","0","3","0","0","3","0","3","2","0","0","0","1","2","1","0","7","0","0","0","30","0","0","0","0","0","17","0","0","1","0","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","118","11329","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","1","2","0","48","2","0","1","151","1","0","0","145","0","0","204","1","0","0","1","0","13","20","0","0","1","1","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 450.0","7007/6899/6789","--/6033/--",NA,"0","0","8","0","0","0","0","0","0","3","30","0","0","4","1","3","0","286","2","0","1","0","0","0","5","0","2","4","0","0","0","2","5","2","0","14","0","0","0","37","0","1","0","0","0","40","0","0","1","8","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165","11329","0","0","0","0","0","7","0","0","0","1","1","1","0","2","0","0","1","4","0","0","68","3","0","1","253","1","0","0","223","0","0","285","4","0","0","8","3","15","18","0","0","5","0","1","0","0","0","0","0","1","5","0","0","1","0","2","0","0","0","0","0","0","0","0"
" 455.0","7090/6991/6891","--/6109/--",NA,"0","0","10","1","0","0","0","0","0","1","19","0","0","2","2","1","0","437","5","0","0","1","0","0","2","0","1","2","0","0","0","2","9","1","0","3","0","2","1","37","0","0","0","0","0","36","0","0","2","6","0","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","193","11329","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","3","2","1","0","61","0","0","1","247","1","0","0","175","0","0","272","13","0","0","5","4","17","17","0","0","2","3","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","0","0","0","0"
" 460.0","7183/7082/6967","--/6185/--",NA,"0","0","18","0","0","0","0","0","0","2","22","0","0","0","5","0","0","172","3","0","2","2","0","0","6","0","2","1","0","0","0","1","8","1","0","4","0","2","0","15","0","0","0","0","0","38","0","0","3","7","2","7","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","136","11329","1","0","0","0","0","7","0","0","3","2","0","0","0","0","0","0","2","3","1","0","104","1","1","0","248","0","0","0","455","0","0","335","6","0","0","3","5","32","24","0","0","4","1","0","0","0","0","0","0","1","5","0","0","1","0","0","1","0","0","0","0","0","0","0"
" 465.0","7205/7111/7003","--/6215/--",NA,"0","0","21","0","0","0","0","0","0","4","24","0","0","0","6","2","0","227","3","0","0","1","0","0","5","0","0","2","0","0","0","0","8","0","0","4","0","0","0","28","0","0","0","0","0","40","0","0","2","5","1","5","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","145","11329","1","0","0","0","0","6","0","0","2","2","0","0","0","0","0","0","2","4","1","0","89","0","2","0","286","0","0","0","420","0","0","319","4","0","0","2","1","29","21","0","1","2","1","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
" 470.0","7230/7140/7041","--/6244/--",NA,"0","0","17","0","0","0","0","0","0","3","20","0","0","2","6","1","0","254","2","0","1","4","0","0","9","0","0","10","0","0","0","4","1","2","0","2","0","1","0","20","0","0","0","0","0","35","0","0","1","2","3","8","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","146","11329","1","0","0","0","0","7","0","0","1","1","0","0","0","0","0","0","5","3","1","0","67","0","2","1","245","0","0","0","272","1","0","279","1","0","0","1","1","31","25","0","1","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
