"age_Calendar_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Acer","Alchemilla t.","Alnus","Amaranthaceae undif.","Anagallis t.","Angiospermae undiff. (herbs)","Anthemideae undif.","Apiaceae undif.","Artemisia","Asphodelus t.","Asteroideae undif.","Betula","Boraginaceae undif.","Brassicaceae","Bryophyta undiff.","Buxus","Calligonum","Callitriche","Campanulaceae","Cannabaceae undif.","Cardueae undif.","Carpinus","Caryophyllaceae undif.","Castanea","Cedrus","Celastraceae undif.","Celtis","Centaurea","Ceratophyllum","Cichorieae","Cistaceae","Cornus","Corylus","Crassulaceae","Cupressaceae","Cyperaceae","Dipsacaceae","Echium t.","Elatine","Ephedra","Erica t.","Euphorbia t.","Fabaceae Undif.","Fagus","Fern","Fern-Equisetophyta","Filipendula t.","Fraxinus","Galium t.","Gentiana t.","Geranium","Hedera","HippophaÃ«","Hypericum undif.","Ilex","Indeterminable","Indeterminable (concealed)","Indeterminable (crumpled)","Juglans","Lamiaceae undif.","Larix","Lemnaceae","Linum t.","Lonicera","Lotus t.","Malva undif.","Menyanthes","Mercurialis","Morella","Musci","Myriophyllum alterniflorum t.","Myriophyllum spicatum/verticillatum t.","Myriophyllum undif.","Nuphar","Nymphaea","Olea t.","Onagraceae","Ononis t.","Ostrya","Oxyria","Papaver t.","Pedicularis","Persicaria t.","Petaloid monocot","Phillyrea","Picea","Pinus subg. Strobus","Pinus undif.","Pistacia","Plantago","Platanus","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Polypodiophyta undiff.","Populus","Potamogeton","Potentilla t.","Primulaceae undif.","Prunus t.","Pterocarya","Quercus evergreen","Quercus undif.","Ranunculaceae undif.","Resedaceae undiff.","Rhamnaceae undif.","Rosa t.","Rosaceae undif.","Rumex t.","Rutaceae undif.","Salix","Sambucus","Samolus","Sanguisorba t.","Saxifraga t.","Saxifragaceae","Scrophulariaceae undif.","Spermatophyta undiff. (trees/shrubs)","Tamarix","Taxus","Thalictrum","Thymelaeaceae undif.","Tilia","Trifolium t.","Typha","Ulmus t.","Unknown","Unknown undiff.","Urtica t.","Valeriana t.","Viburnum","Viola","Viscum","Vitis","cf. Frangula/Bruckenthalia","cf. Larix","cf. Trichomanes"
"123307.0",NA,NA," 8422.50","2","1","0","1","4","0","0","0","0","2","0","1","1","0","3","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","13","0","1","3","0","0","0","0","2","0","0","3","16","2","0","6","0","0","0","1","0","0","0","2","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","4","0","0","27","0","0","0","0","0","1","1","0","4","0","0","0","0","107","0","0","0","0","4","0","0","0","0","21","279","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","3","19","9","1","0","0","0","0","0","0","0","0","0"
"123428.0",NA,NA," 8423.00","0","0","0","2","1","0","0","0","4","0","0","2","0","0","3","0","1","0","0","0","1","0","16","1","1","0","0","0","0","0","2","0","0","6","0","1","3","0","0","0","0","3","0","0","4","4","0","0","6","1","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","42","0","0","0","0","1","0","0","0","6","2","1","0","0","77","0","0","0","0","9","0","0","0","0","14","284","0","0","0","0","0","2","0","0","3","0","1","0","0","7","0","0","0","0","0","1","0","0","4","3","0","1","0","0","0","0","0","0","0","0"
"123513.0",NA,NA," 8425.00","0","0","0","2","0","0","0","0","4","1","0","1","1","0","2","0","0","0","0","0","0","2","14","1","0","0","0","0","0","0","1","0","0","8","0","3","4","0","0","0","0","1","0","0","5","2","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","34","0","0","0","0","0","12","0","0","6","2","2","0","0","98","0","0","0","0","4","0","0","0","0","26","307","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","2","24","12","1","0","0","0","0","0","0","0","0","0"
"123666.0",NA,NA," 8428.30","0","1","0","2","2","0","0","3","3","2","1","3","0","0","2","0","1","0","0","0","0","0","19","0","0","0","0","0","0","0","2","1","0","11","0","0","12","0","0","0","1","4","0","0","7","4","0","0","8","0","0","0","0","0","0","1","6","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","5","0","0","0","7","0","0","45","0","0","0","0","0","1","0","0","5","3","6","0","0","89","0","0","0","0","3","0","0","0","0","32","262","1","0","0","0","3","3","0","0","5","0","2","0","0","0","0","0","0","0","0","1","0","5","16","4","0","1","0","0","0","0","0","0","0","0"
"123770.0",NA,NA," 8432.10","1","1","0","2","6","0","0","0","3","0","0","0","6","0","1","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","2","0","0","12","0","0","15","0","0","0","0","3","0","0","3","9","1","0","0","1","0","0","1","0","0","0","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","23","0","0","0","0","0","1","0","0","5","3","0","0","0","79","0","0","0","0","1","0","0","0","0","14","219","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","6","0","0","0","0","0","0","0","0","0","0"
"123846.0",NA,NA," 8434.10","5","0","0","1","2","0","0","0","4","2","0","1","0","0","0","0","0","0","0","0","4","1","22","0","0","0","0","0","0","0","2","0","0","11","0","2","7","0","0","0","0","1","0","0","6","10","0","0","6","0","0","0","1","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","6","0","0","21","0","0","0","0","0","0","0","0","10","2","3","0","0","105","0","0","0","0","5","0","0","0","0","10","239","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","15","4","0","0","0","0","0","0","0","0","0","0"
"124069.0",NA,NA," 8443.20","0","0","0","1","0","0","0","0","8","2","0","0","3","0","6","0","0","0","0","0","0","0","20","1","0","0","0","0","0","0","3","0","0","4","0","3","13","0","0","0","0","5","0","0","6","25","0","0","10","0","0","0","0","0","0","0","10","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","9","0","0","25","0","0","0","0","0","0","0","0","4","0","1","0","0","101","0","0","0","0","4","0","0","0","0","2","227","0","0","0","0","1","6","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","3","12","5","0","2","0","0","0","0","0","0","0","0"
"124103.0",NA,NA," 8445.20","0","3","0","5","0","0","0","1","1","4","0","2","0","0","4","0","0","0","0","0","1","2","29","0","0","0","0","0","0","0","3","0","0","15","0","1","8","0","0","0","0","5","0","0","2","28","0","0","7","0","0","0","1","0","0","0","9","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","8","0","0","28","0","0","0","0","0","4","0","0","6","7","5","0","0","145","0","0","0","0","12","0","0","0","0","23","317","2","0","0","0","1","8","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","26","5","2","0","0","0","0","0","0","0","0","0"
"124194.0",NA,NA," 8454.30","0","0","0","6","2","0","0","0","2","1","4","4","1","0","3","0","0","0","0","0","5","1","21","2","0","0","0","0","0","0","2","0","0","4","0","0","9","0","0","0","0","2","0","0","3","15","1","0","5","0","0","0","1","0","0","0","11","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","29","0","0","0","0","1","3","0","0","2","3","1","0","0","136","0","0","0","0","3","0","0","0","0","15","219","2","0","0","0","1","13","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","23","2","1","0","0","0","0","0","0","0","0","0"
"124214.0",NA,NA," 8456.30","0","2","0","3","7","0","0","1","5","6","0","1","0","0","7","0","1","0","0","0","1","3","18","1","0","0","0","0","0","0","8","0","0","11","0","3","11","0","0","0","0","2","0","0","4","22","0","0","0","0","0","0","1","0","0","0","8","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","4","0","0","27","0","0","0","0","0","3","1","0","4","0","1","0","0","129","0","0","0","0","5","0","0","0","0","16","183","0","0","0","0","0","4","0","0","1","0","0","0","0","3","0","1","0","0","0","1","0","5","28","3","0","0","0","0","0","0","0","0","0","0"
"124278.0",NA,NA," 8458.30","1","4","0","2","8","0","0","0","7","0","0","0","0","1","3","0","0","0","0","0","1","1","31","1","0","0","0","0","0","0","3","0","0","16","0","1","13","0","0","0","0","9","0","0","4","25","2","0","10","0","0","1","1","0","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","8","0","0","44","0","0","0","0","0","9","0","0","8","4","5","0","0","175","0","0","0","0","11","0","0","0","0","26","262","0","0","0","0","0","6","0","0","3","0","0","1","0","2","0","0","0","1","0","2","0","0","28","1","1","0","0","0","0","0","0","0","0","0"
"124286.0",NA,NA," 8460.00","0","0","0","2","3","0","0","0","5","6","0","0","4","0","3","0","0","0","0","0","0","1","9","0","0","0","0","0","0","0","4","0","0","5","0","1","5","0","0","1","0","2","0","0","2","2","5","0","5","0","0","0","0","0","0","0","7","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","5","0","1","20","0","0","0","0","0","6","0","0","4","1","1","0","0","99","0","0","0","0","6","0","0","0","0","36","153","2","0","0","0","1","2","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","1","8","15","4","0","0","0","0","0","0","0","0","0"
"124327.0",NA,NA," 8461.40","0","1","0","1","3","0","0","1","8","4","0","0","3","0","4","0","0","0","0","0","1","0","12","4","0","0","0","0","0","0","2","0","0","8","0","2","8","0","0","0","0","0","0","0","3","19","0","0","3","1","0","0","0","0","0","0","14","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","1","0","21","0","0","0","0","1","1","0","0","2","6","1","0","0","170","0","0","0","0","8","0","0","0","0","17","191","0","0","0","0","0","7","0","2","2","0","1","0","0","0","0","0","0","0","0","3","0","0","20","2","2","7","0","0","0","0","0","0","0","0"
"124336.0",NA,NA," 8475.60","0","0","0","2","3","0","0","0","6","6","2","0","2","0","4","0","0","0","0","0","2","0","11","2","0","0","0","0","0","0","2","0","0","8","0","2","9","0","0","0","0","2","0","0","5","2","0","0","0","0","0","0","0","0","0","1","9","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","28","0","0","0","0","0","5","0","0","3","7","2","0","0","125","0","0","0","0","3","0","0","0","0","25","169","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","9","10","0","0","0","0","0","0","0","0","0","0"
"124385.0",NA,NA," 8497.10","0","0","0","0","0","0","0","0","10","5","0","1","1","0","1","0","0","0","0","0","1","0","14","1","0","0","0","0","0","0","3","0","0","2","0","4","9","0","0","0","0","4","0","0","3","2","1","0","3","0","0","0","0","0","0","0","20","0","10","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","2","0","0","25","0","0","0","0","0","4","0","0","3","3","2","0","0","133","0","0","0","0","9","0","0","0","0","7","177","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","14","5","2","1","0","0","0","0","0","0","0","0"
"124418.0",NA,NA," 8500.10","2","3","0","2","3","0","0","0","2","2","1","1","1","1","7","0","0","0","0","1","0","0","9","0","0","0","0","0","0","0","2","0","0","2","0","0","13","0","0","0","0","7","1","0","1","18","0","0","9","0","0","0","0","0","0","0","5","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","36","0","0","0","0","0","2","0","0","10","5","2","0","0","78","0","0","0","0","2","0","0","0","0","12","205","0","0","0","0","0","4","0","0","0","0","1","0","0","3","0","0","1","0","0","1","0","1","23","10","4","0","0","0","0","0","0","0","0","0"
"124450.0",NA,NA," 8505.20","0","1","0","1","5","0","0","0","4","3","2","3","0","0","11","0","0","0","0","0","2","2","14","1","1","0","0","0","0","0","4","6","0","13","0","2","7","0","0","0","0","5","0","0","2","46","0","0","7","0","0","0","0","0","0","0","15","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","33","0","0","0","0","0","0","0","0","7","6","2","0","0","120","0","0","0","0","5","0","0","0","0","12","204","0","0","0","0","2","5","0","0","3","0","0","0","1","7","0","0","0","0","0","1","1","3","13","7","0","0","0","0","0","0","0","0","0","0"
"124517.0",NA,NA," 8515.50","1","2","0","3","2","0","0","0","5","4","1","2","1","0","4","0","0","0","0","0","4","0","20","2","0","0","0","0","0","0","3","0","0","19","0","0","3","0","0","0","0","4","0","0","4","40","0","0","2","1","0","0","0","0","0","0","8","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","17","0","0","0","0","0","13","0","0","8","10","3","0","0","139","0","0","0","0","10","0","0","0","0","29","210","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","18","2","0","1","0","0","0","0","0","0","0","0"
"124856.0",NA,NA," 8534.50","0","0","0","1","0","0","0","2","3","0","7","1","1","0","4","0","0","0","0","0","2","1","8","6","0","0","0","0","0","0","8","0","0","29","0","4","12","0","0","0","0","5","0","0","9","40","2","0","4","1","0","0","0","0","0","0","10","2","7","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","2","0","0","33","0","0","0","0","0","8","0","0","8","8","0","0","0","92","0","0","0","0","0","0","0","0","0","13","199","2","0","0","0","0","1","0","0","4","0","0","0","0","1","0","0","0","0","0","1","0","0","21","5","0","0","0","0","0","0","0","0","0","0"
"125039.0",NA,NA," 8554.90","0","4","0","2","3","0","0","0","7","4","0","1","1","0","12","0","0","0","0","0","4","0","5","0","0","0","0","0","0","0","2","0","0","14","0","3","1","0","0","0","0","3","0","0","7","25","0","0","0","0","0","0","2","0","0","0","21","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","11","0","0","0","0","0","1","0","0","8","7","5","0","0","108","0","0","0","0","5","0","0","0","0","9","211","1","0","0","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","14","3","2","11","0","0","0","0","3","0","0","0"
"125114.0",NA,NA," 8559.50","0","4","0","3","7","0","0","2","8","2","1","2","0","0","9","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","0","0","38","0","3","7","0","0","0","0","1","0","0","5","28","0","0","5","1","0","0","1","0","0","0","6","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","30","0","0","0","0","0","2","0","0","7","0","5","0","0","126","0","0","0","0","2","0","0","0","0","16","323","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","3","15","3","4","0","0","0","0","0","0","0","0","0"
"125279.0",NA,NA," 8571.50","0","1","0","2","9","0","0","1","5","1","0","0","0","0","1","0","0","0","0","0","0","1","17","1","0","0","0","0","1","0","3","0","0","25","0","6","15","0","0","0","0","1","0","0","7","51","0","1","4","0","0","0","1","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","30","0","0","0","0","0","5","1","0","9","13","2","0","0","130","0","0","0","0","5","1","0","0","0","8","216","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","14","2","0","0","0","0","0","0","2","0","0","0"
"125357.0",NA,NA," 8576.50","1","1","0","1","2","0","0","1","1","7","2","0","5","0","1","0","0","0","0","0","0","1","15","1","9","0","0","0","1","0","6","0","0","33","0","1","11","0","0","0","0","4","0","0","3","44","0","0","1","2","0","0","0","0","0","0","15","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","32","0","0","0","0","0","3","0","0","3","6","3","0","0","125","0","0","0","0","1","0","0","0","0","21","221","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","6","14","6","1","0","0","0","0","0","0","0","0","0"
"125542.0",NA,NA," 8586.10","0","0","0","3","2","0","0","0","6","2","0","0","1","0","3","0","0","0","0","0","0","0","15","4","0","0","0","0","0","0","1","0","0","11","0","4","14","0","0","0","1","2","0","0","12","30","0","0","5","0","0","0","0","0","0","0","14","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","22","0","0","0","0","0","4","0","0","12","3","4","0","0","107","0","0","0","0","5","0","0","0","0","10","240","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","12","9","0","2","0","0","0","0","0","0","0","0"
"125835.0",NA,NA," 8596.80","0","2","0","0","2","0","0","0","7","7","0","1","0","0","3","0","0","0","0","0","0","0","30","1","3","0","0","0","0","0","4","0","0","23","0","2","11","0","0","0","0","0","0","0","6","28","8","0","4","1","0","0","0","0","0","0","5","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","37","0","0","0","0","0","7","1","0","7","7","8","0","0","147","0","0","0","0","6","0","0","0","0","25","307","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","13","6","1","2","0","0","0","0","0","0","0","0"
"125865.0",NA,NA," 8600.80","0","1","0","1","6","0","0","0","4","10","0","0","3","0","7","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","1","0","0","13","0","0","9","0","0","0","0","2","0","0","4","18","0","1","0","1","0","0","1","0","0","0","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","18","0","0","0","0","0","2","0","0","4","0","7","0","0","82","0","0","0","0","2","0","0","0","0","1","229","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5","0","0","0","0","0","0","0","0","0","0"
"126100.0",NA,NA," 8615.60","0","2","0","1","3","0","0","1","4","7","0","0","1","0","5","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","1","0","0","18","0","3","17","0","0","0","0","0","1","0","7","13","0","0","1","0","0","0","0","0","0","0","6","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","5","0","4","0","0","125","0","0","0","0","1","0","0","0","0","7","289","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","4","10","2","1","2","0","0","0","0","0","0","0","0"
"126252.0",NA,NA," 8626.90","0","3","0","2","6","0","0","0","1","15","0","0","2","0","1","0","0","0","0","0","0","1","7","2","0","0","0","0","0","0","1","1","0","4","0","5","5","0","0","0","0","1","0","0","17","1","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","11","0","0","0","0","0","5","0","0","14","2","2","0","0","82","0","0","0","0","0","0","0","0","0","17","261","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","1","0","0","0","0","0","0","0","0","0","0"
"126319.0",NA,NA," 8636.10","1","7","0","3","3","0","0","0","2","15","0","0","2","0","2","0","0","0","0","0","0","0","4","5","0","0","0","0","0","0","1","0","0","5","0","3","10","0","0","0","0","0","0","0","9","1","0","0","2","0","0","0","0","0","0","0","7","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","4","0","5","0","0","108","0","0","0","0","10","0","0","0","0","3","293","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","4","17","0","1","1","0","0","0","0","0","0","0","0"
"126341.0",NA,NA," 8643.50","0","0","0","0","3","0","0","0","11","18","0","1","2","0","1","0","0","1","2","0","3","1","6","0","0","0","0","0","0","0","1","0","0","6","0","0","16","0","0","1","0","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","9","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","9","0","3","0","0","91","0","0","0","0","5","0","0","0","0","41","266","1","0","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","1"
"126792.0",NA,NA," 8656.30","0","5","0","3","1","0","0","0","8","18","0","0","5","1","3","0","0","0","0","0","0","1","1","7","0","0","0","0","0","0","3","0","0","1","0","0","7","0","0","0","1","0","0","0","6","0","0","0","0","1","0","0","1","0","0","0","4","0","3","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","7","0","0","0","0","0","3","2","0","9","0","4","0","0","132","0","0","0","0","0","0","0","0","0","5","359","0","0","0","0","0","5","0","0","7","0","0","0","0","0","0","0","0","0","0","2","0","2","9","0","0","0","0","0","0","0","0","0","0","0"
"126984.0",NA,NA," 8662.30","0","7","0","0","6","0","0","0","1","6","0","0","0","0","4","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","3","0","0","0","1","2","0","0","0","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","5","0","0","5","0","2","0","0","64","0","0","0","0","2","0","0","0","0","8","237","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","1","1","0","0","0","0","0","0","0","0","0"
"127125.0",NA,NA," 8667.40","0","4","0","1","16","0","0","1","3","25","0","2","3","2","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","4","0","0","0","2","0","0","0","9","0","0","0","2","1","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","1","0","5","0","5","1","0","46","0","0","0","0","3","0","0","0","0","4","299","1","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","3","6","0","0","0","0","0","0","0","0","0","0","0"
