"age_Calibrated_radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Abies","Acanthus","Acer","Aizoaceae t.","Alchemilla t.","Alismataceae","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Anthoceros t.","Apiaceae undif.","Araceae","Arbutus","Artemisia","Asphodelus/Asphodeline","Asteroideae undif.","Atropa-type","Berberis-type","Betula","Betulaceae undif.","Brassicaceae","Bryonia","Buxus","Callitriche","Campanulaceae","Cannabaceae undif.","Cardueae undif.","Carya","Caryophyllaceae undif.","Castanea","Cedrus","Centaurea","Ceratonia","Cercis","Cichorieae","Cistaceae","Convolvulaceae","Corylus","Crassulaceae","Cryptogramma-type","Cupressaceae","Cuscuta","Cyclamen","Cyperaceae","Dioscorea","Dipsacaceae","Echium t.","Ephedra","Erica t.","Eucalyptus","Euphorbia t.","Fabaceae Undif.","Fagus","Fern","Ficus","Fraxinus","Fumaria","Galium t.","Genisteae","Gentiana t.","Geranium","Hedera","Hypecoum","Hypericum undif.","Indeterminable","IsoÃ«tes","Juglans","Juncaceae","Lamiaceae undif.","Lavatera","Lemnaceae","Linum t.","Lotus t.","Lycopodium spike","Lythrum","Matthiola","Mercurialis","Morus","Myriophyllum spicatum/verticillatum t.","Myrtus","Nerium","Olea t.","Onagraceae","Ononis t.","Oxalis","Paeonia","Papaver t.","Persicaria t.","Petaloid monocot","Phillyrea","Pilularia","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Polypodium-type","Populus","Potamogeton","Potentilla t.","Primula","Prunus t.","Pteridophyta (monolete)","Punica granatum","Quercus deciduous","Quercus evergreen","Quercus undif.","Ranunculaceae undif.","Rhamnus","Ribes","Riccia-type","Rosa t.","Rosaceae undif.","Rumex subg. Emex","Rumex t.","Ruppia","Salix","Sambucus","Sarcopoterium","Saxifragaceae","Scrophulariaceae undif.","Secale","Smilax","Solanum","Spergularia t.","Sphagnum-type","Styrax","Tamarix","Taxus","Thalictrum","Theligonum","Thymelaeaceae undif.","Tilia","Trifolium t.","Typha","Ulmus t.","Urtica t.","Utricularia","Valeriana t.","Viburnum","Vicia/Lathyrus","Vitex","Vitis"
"3777.0",NA,NA," 749.3","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  11.0","   0.0","   0.0","   1.0","   7.0","   0.0","   1.0","   2.0","   0.0","   8.0","   0.0","   0.0","   0.0","   4.0","  10.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   2.0","   0.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","  19.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   8.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","  21.0","   0.0","   0.0","   0.0","   2.0"," 659.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  73.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   1.0","   1.0","   0.0","   6.0","  23.0","   4.0","   0.0","  35.0","   6.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   3.0","   0.0","  16.0"," 150.0","  12.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   2.0","   3.0","   7.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","  52.0"
"3886.0",NA,NA," 760.2","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","  21.0","   1.0","   0.0","   4.0","   9.0","   0.0","   0.0","   7.0","   1.0","   4.0","   0.0","   0.0","   0.0","   3.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  30.0","   1.0","   0.0","   1.0","   0.0","   2.0","   1.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   1.0","  21.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   7.0","   4.0","   0.0","   1.0","   8.0","   0.0","   0.0","   0.0","   0.0"," 470.0","   0.0","   0.0","   2.0","   0.0","   3.0","   0.0","   0.0","  82.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   4.0","  11.0","   5.0","   2.0","  36.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","  71.0"," 199.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   3.0","   0.0","   1.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  15.0"
"3974.0",NA,NA," 768.7","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   1.0","  13.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   4.0","  28.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   0.0","  37.0","   5.0","   0.0","   0.0","   0.0","   1.0","   4.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   1.0","  18.0","   0.0","   1.0","   0.0","   0.0","   8.0","   1.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   9.0","   0.0","   0.0","  55.0","   0.0","   0.0","   0.0","   3.0"," 277.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","  38.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   4.0","  16.0","   4.0","   0.0","  50.0","   3.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","  54.0","  81.0","   0.0","  11.0","   0.0","   0.0","   0.0","  16.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   1.0","   0.0","  11.0","   2.0","   0.0","   0.0","   0.0","   0.0","   2.0","   1.0","   0.0","   9.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","  16.0"
"4079.0",NA,NA," 778.2","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","  10.0","   0.0","   0.0","   2.0","  10.0","   0.0","   0.0","   4.0","   0.0","   8.0","   0.0","   0.0","   0.0","   2.0","  26.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","  12.0","   4.0","   0.0","   2.0","   2.0","   2.0","   8.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","  11.0","   0.0","   0.0","   1.0","   0.0","   5.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","  67.0","   0.0","   0.0","   0.0","   1.0"," 404.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  24.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   4.0","   7.0","   3.0","   0.0","  57.0","  12.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  91.0","  61.0","  15.0","  10.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   4.0","   0.0","   8.0","   1.0","   0.0","   0.0","   0.0","   0.0","   4.0","   1.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   5.0","   0.0","   0.0","   0.0","   0.0","   2.0","   7.0"
"4222.0",NA,NA," 790.2","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  13.0","   0.0","   0.0","   2.0","   4.0","   0.0","   0.0","   4.0","   0.0","  15.0","   0.0","   0.0","   0.0","   1.0","  28.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  14.0","   4.0","   0.0","   0.0","   2.0","   1.0","   9.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","  12.0","   0.0","   0.0","   1.0","   0.0","   2.0","   1.0","  10.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","  69.0","   0.0","   0.0","   0.0","   0.0"," 329.0","   0.0","   0.0","   2.0","   0.0","   1.0","   0.0","   0.0","  42.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   7.0","   0.0","   5.0","   2.0","   2.0","   0.0","  36.0","   4.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","  82.0","  57.0","  21.0","  15.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   3.0","   0.0","   1.0","   0.0","   1.0","   0.0","   4.0","   3.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   4.0","   0.0","   0.0","   0.0","   0.0","   3.0","  24.0"
"4283.0",NA,NA," 794.9","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","  14.0","   0.0","   0.0","   1.0","  10.0","   0.0","   0.0","   1.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","  32.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  15.0","   5.0","   0.0","   1.0","   0.0","   0.0","   3.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  17.0","   0.0","   1.0","   0.0","   0.0","   4.0","   0.0","  20.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   1.0","   0.0","   0.0","  43.0","   0.0","   0.0","   0.0","   1.0"," 336.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  25.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   3.0","   2.0","   0.0","   1.0","   5.0","   3.0","   0.0","  30.0","   5.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  79.0","  99.0","  29.0","   8.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   6.0","   0.0","   2.0","   0.0","   2.0","   0.0","  10.0","   2.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   1.0","  23.0"
"4361.0",NA,NA," 800.9","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   7.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   5.0","   0.0","   3.0","   0.0","   0.0","   0.0","   1.0","  56.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  18.0","   5.0","   0.0","   0.0","   2.0","   3.0","   8.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","  11.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","  21.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   6.0","   0.0","   3.0","   0.0","   0.0","  46.0","   0.0","   0.0","   0.0","   1.0"," 342.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  34.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   6.0","   0.0","   1.0","   5.0","   1.0","   0.0","  24.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  65.0","  70.0","   8.0","   7.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   1.0","   0.0","   1.0","   2.0","   4.0","   0.0","  15.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  34.0"
"4441.0",NA,NA," 806.9","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  11.0","   0.0","   0.0","   0.0","   5.0","   0.0","   1.0","   1.0","   0.0","  14.0","   0.0","   0.0","   0.0","   4.0","  46.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","  17.0","   3.0","   0.0","   0.0","   0.0","   4.0","   6.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","  17.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","  15.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","  41.0","   0.0","   0.0","   0.0","   0.0"," 301.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  58.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   1.0","   4.0","   1.0","   3.0","   0.0","  18.0","   4.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  58.0"," 103.0","   6.0","  11.0","   0.0","   0.0","   0.0","   3.0","   1.0","   0.0","   3.0","   0.0","   1.0","   2.0","   3.0","   1.0","   7.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   2.0","   8.0"
"4639.0",NA,NA," 822.4","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  12.0","   0.0","   0.0","   0.0","  11.0","   0.0","   0.0","   6.0","   0.0","   4.0","   0.0","   0.0","   0.0","   2.0","  42.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   2.0","   3.0","   0.0","   5.0","   5.0","   2.0","   0.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","  14.0","   0.0","   0.0","   1.0","   0.0","   4.0","   0.0","  27.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   1.0","   0.0","   0.0","  48.0","   0.0","   0.0","   0.0","   3.0"," 227.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   0.0","  33.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   6.0","   0.0","   7.0","   7.0","   4.0","   0.0","  28.0","   9.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  44.0","  94.0","   7.0","  11.0","   0.0","   0.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   3.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","  10.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   3.0","   0.0","   0.0","   0.0","   0.0","   5.0","  11.0"
"4713.0",NA,NA," 828.4","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   5.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   3.0","   1.0","   8.0","   0.0","   0.0","   0.0","   1.0","  34.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   6.0","   4.0","   0.0","   3.0","   0.0","   6.0","   5.0","   0.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   1.0","   0.0","   0.0","  34.0","   0.0","   0.0","   0.0","   1.0"," 253.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","  60.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   2.0","   2.0","   0.0","   1.0","  17.0","   0.0","   0.0","  41.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","  67.0","  80.0","  12.0","   7.0","   0.0","   0.0","   0.0","   8.0","   1.0","   0.0","   2.0","   0.0","   2.0","   0.0","   3.0","   5.0","  10.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   4.0","   0.0","   0.0","   1.0","   0.0","   3.0","   2.0","   0.0","   0.0","   0.0","   0.0","   2.0","  12.0"
"4779.0",NA,NA," 833.9","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   7.0","   0.0","   0.0","   3.0","   6.0","   0.0","   0.0","   3.0","   0.0","   5.0","   0.0","   0.0","   0.0","   2.0","  51.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   9.0","   3.0","   0.0","   1.0","   1.0","   0.0","   3.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   0.0","  16.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   1.0","   0.0","   0.0","  33.0","   0.0","   0.0","   0.0","   0.0"," 306.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  56.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   3.0","  18.0","   0.0","   0.0","  17.0","  16.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   1.0","   0.0","  55.0"," 104.0","  14.0","   6.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   1.0","   0.0","   3.0","   0.0","   2.0","   2.0","   6.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   3.0","   2.0","   0.0","   0.0","   0.0","   1.0","   0.0","   5.0","   1.0","   0.0","   0.0","   0.0","   3.0","   9.0"
"4851.0",NA,NA," 839.9","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  18.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   4.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","  41.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   3.0","   0.0","   1.0","   2.0","   1.0","   1.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   1.0","  11.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","  16.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   9.0","   0.0","   2.0","   0.0","   0.0","  32.0","   0.0","   0.0","   0.0","   0.0"," 237.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","  40.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   1.0","   7.0","   0.0","   6.0","  17.0","   1.0","   0.0","  13.0","   5.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   1.0","   0.0","  57.0"," 129.0","  11.0","   7.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   3.0","   0.0","   2.0","   0.0","   3.0","   0.0","  11.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   6.0","   0.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  25.0"
"4915.0",NA,NA," 845.3","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   8.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   5.0","   1.0","   3.0","   0.0","   0.0","   0.0","   5.0","  27.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   2.0","   0.0","   0.0","   2.0","   0.0","   3.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  12.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   1.0","   0.0","   0.0","  57.0","   0.0","   0.0","   0.0","   6.0"," 300.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","  51.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   3.0","   7.0","   0.0","   5.0","   9.0","   1.0","   0.0","  31.0","   5.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","  56.0"," 101.0","   8.0","  11.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   1.0","   2.0","   9.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   6.0","  31.0"
"4985.0",NA,NA," 851.1","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   5.0","   0.0","   0.0","   1.0","   2.0","   0.0","   0.0","   2.0","   0.0","   2.0","   0.0","   0.0","   0.0","   4.0","  20.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   9.0","   1.0","   0.0","   0.0","   1.0","   2.0","   3.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","  22.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","  77.0","   0.0","   0.0","   0.0","   0.0"," 280.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  79.0","   0.0","   0.0","   1.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   4.0","  12.0","   0.0","   0.0","  24.0","   2.0","   0.0","   0.0","   2.0","   1.0","   0.0","   0.0","   0.0","   4.0","   0.0","  44.0","  93.0","  14.0","   1.0","   0.0","   0.0","   0.0","   1.0","   1.0","   0.0","   4.0","   0.0","   2.0","   0.0","   3.0","   1.0","  12.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","  38.0"
"5052.0",NA,NA," 856.9","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","  10.0","   0.0","   0.0","   0.0","   2.0","   0.0","   0.0","   7.0","   0.0","   6.0","   0.0","   0.0","   0.0","   2.0","   9.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  13.0","   3.0","   0.0","   0.0","   1.0","   1.0","   2.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   7.0","   0.0","   0.0","   0.0","   0.0","   1.0","   1.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","  48.0","   0.0","   0.0","   0.0","   5.0"," 316.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  77.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   4.0","   0.0","   8.0","  14.0","   6.0","   0.0","  35.0","   8.0","   0.0","   0.0","   2.0","   3.0","   0.0","   0.0","   0.0","   0.0","   0.0","  14.0"," 128.0","   1.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   5.0","   0.0","   0.0","   1.0","   1.0","   1.0","  12.0","   2.0","   0.0","   0.0","   0.0","   0.0","   1.0","   4.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   3.0","   0.0","   0.0","   0.0","   0.0","   3.0","  47.0"
"5075.0",NA,NA," 858.9","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   0.0","   0.0","   4.0","   0.0","   0.0","   4.0","   0.0","  11.0","   0.0","   0.0","   0.0","   5.0","  37.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  21.0","   3.0","   0.0","   1.0","   3.0","   1.0","  10.0","   0.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","  21.0","   0.0","   1.0","   0.0","   0.0","   2.0","   1.0","  16.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   0.0","   5.0","   0.0","   0.0","  44.0","   0.0","   0.0","   0.0","   0.0"," 341.0","   0.0","   1.0","   1.0","   0.0","   1.0","   0.0","   0.0","  42.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  10.0","   0.0","   5.0","  16.0","   2.0","   0.0","  31.0","   6.0","   0.0","   0.0","   1.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","  26.0","  75.0","   7.0","  10.0","   0.0","   0.0","   0.0","   3.0","   0.0","   0.0","   7.0","   0.0","   2.0","   0.0","   5.0","   2.0","   6.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   3.0","   0.0","   5.0","   0.0","   0.0","   0.0","   1.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","  44.0"
"5122.0",NA,NA," 862.9","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","  10.0","   0.0","   0.0","   1.0","   6.0","   0.0","   1.0","   1.0","   0.0","   8.0","   0.0","   0.0","   0.0","   1.0","  46.0","   0.0","   0.0","   1.0","   0.0","   0.0","   2.0","   0.0","   2.0","   0.0","   0.0","   0.0","   0.0","   0.0","  17.0","   8.0","   0.0","   0.0","   0.0","   3.0","   7.0","   0.0","   0.0","   4.0","   0.0","   1.0","   0.0","   0.0","  15.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","   5.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   0.0","  15.0","   0.0","   0.0","  40.0","   0.0","   0.0","   0.0","   3.0"," 263.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  50.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   2.0","   6.0","   0.0","   3.0","   7.0","   4.0","   1.0","  23.0","   4.0","   0.0","   0.0","   1.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","  22.0"," 111.0","   6.0","   6.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   0.0","   4.0","   0.0","   1.0","   4.0","   5.0","   1.0","   0.0","   0.0","   0.0","   0.0","   2.0","   2.0","   0.0","   5.0","   0.0","   0.0","   0.0","   0.0","   0.0","   1.0","   4.0","   0.0","   0.0","   0.0","   0.0","   0.0","  44.0"
