"Depth (cm)","Sample code","Abies","Acacia t.","Acalypha","Acanthaceae undif.","Afzelia","Agavaceae","Aizoaceae t.","Alchornea","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Amphimas","Anthoceros t.","Antidesma t.","Apiaceae undif.","Araliaceae undif.","Arecaceae undif.","Artemisia","Asphodelus t.","Asteroideae undif.","Balanites","Barleria","Betula","Bignoniaceae undif.","Blepharis","Blighia","Bombax","Boraginaceae undif.","Borreria t.","Boscia","Bosqueia","Brassicaceae","Bridelia","Burkea","Cadaba","Calligonum","Calycobolus-type","Canthium","Capparaceae undif.","Carpinus","Caryophyllaceae undif.","Cassia","Cathaya","Caylusea","Celastraceae/Hippocrateaceae","Celtis","Centaurea","Chrozophora","Chrysobalanus t.","Cichorieae","Cissus t.","Cistaceae","Cleome","Combretaceae","Commiphora","Connaraceae","Convolvulaceae","Corylus","Crossopteryx","Crudia","Cuviera","Cyperaceae","Detarium","Dichrostachys","Diodia","Diospyros/Euclea t.","Dodonaea","Drypetes molunduana","Elaeis","Entada","Ephedra","Erica t.","Erodium","Eucommia","Eugenia/Syzygium","Euphorbia t.","Euphorbiaceae undif.","Faboideae Undif.","Fagus","Fern","Fern-Lycopodiaceae","Filipendula t.","Fungi","Gaertnera","Geraniaceae undif.","Grewioideae","Gymnocarpos","Heliotropium","Hygrophila","Hymenocardia","Hyphaene t.","Hypoestes t.","Ilex","Indeterminable","Indigofera","Isoberlinia","Ixora","Jasminum","Jatropha/Croton","Justicia/Monechma","Kedrostis","Lamiaceae undif.","Lannea","Leea","Lophira","Macaranga","Maerua","Mallotus","Malva undif.","Manilkara","Marker, added","Marker, found","Mitracarpus","Monoletes","Morelia","Morella","Musci","Mussaenda","Myriophyllum undif.","Nauclea/Mitragyna","Neurada","Nitraria","Nyctaginaceae","Nymphaea","Olea t.","Paramacrolobium","Pavetta","Petaloid monocot","Phillyrea","Phoenix t.","Phyllanthus undif.","Phytolacaceae","Picea","Piliostigma","Pinus undif.","Plantago","Plumbaginaceae","Poaceae","Podocarpus","Polygala","Polygonum t.","Ponteridaceae","Potamogeton","Proteaceae","Pterocarya","Pycnanthus","Quercus undif.","Ranunculaceae undif.","Rauvolfia","Rhamnaceae undif.","Rhizophora","Riccia","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Rutaceae undif.","Sabicea","Salix","Salvadora","Sanguisorba t.","Sapotaceae/Meliaceae","Schrebera","Searsia","Securinega  t.","Sesbania","Sherbournia","Sideroxylon t.","Solanum","Spergularia t.","Sterculia","Tamarindus/Cryptosepalum","Tamarix","Tetrorchidium","Thymelaeaceae undif.","Tilia","Tribulus","Triletes","Typha","Uapaca","Ulmus t.","Vigna","Virectaria","Volume","Zanthoxylum","Zygophyllum t."
"27270","108-658A-31-1, 12-16","0","1","0","0","0","0","0","0","0","0","0","108","0","0","0","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","0","0","0","0","0","0","0","0","15","0","0","0","0","1","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129","27000","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","3","1","0","74","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0","145","0","0"
"27303","108-658A-31-1, 49-51","0","0","0","0","0","0","0","7","0","0","0","53","0","0","0","0","0","0","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","76","0","0","0","0","0","0","0","0","6","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","121","27000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","143","2","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","7","0","0","0","0","14","0","0"
"27340","108-658A-31-1, 86-88","0","1","0","1","0","0","0","5","2","0","0","44","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","81","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","15","0","0"
"27377","108-658A-31-1, 126-128","0","0","0","0","0","0","0","7","0","0","0","55","0","0","0","0","0","0","0","0","26","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","81","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","221","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","90","5","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","13","0","0"
"27414","108-658A-31-2, 12-16","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","15","0","0","0","1","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","14","0","0","2","0","0","1","0","0","3","0","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","322","27000","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","6","0","162","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","12","0","0"
"27461","108-658A-31-2, 60-62","0","1","0","0","0","0","0","0","0","0","0","67","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","34","2","0","0","0","0","0","0","0","11","0","0","0","1","0","0","0","1","0","0","0","85","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","61","1","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","14","0","0"
"27511","108-658A-31-2, 110-112","0","0","0","0","0","0","0","18","0","0","0","53","0","0","0","0","0","0","0","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","0","0","0","1","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","0","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","216","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","2","1","87","3","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","135","1","0"
"27560","108-658A-31-3, 12-16","0","0","0","0","0","0","0","4","0","0","0","35","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","14","0","0","0","0","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","12100","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","122","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0"
"27576","108-658A-31-3, 37-39","0","0","0","0","0","0","0","3","0","0","0","36","0","0","0","0","0","1","1","0","16","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","10","1","0","0","0","0","0","0","0","8","0","0","0","2","0","0","0","0","0","0","0","71","0","0","0","0","1","0","0","0","3","0","0","0","0","2","1","1","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","114","27000","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","16","0","0"
"27599","108-658A-31-3, 60-62","0","0","0","0","0","0","0","4","0","0","0","38","0","0","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","5","0","1","1","1","0","0","0","0","0","0","0","67","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","5","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","103","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","143","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","7","0","0","0","0","15","0","0"
"27641","108-658A-31-, 20-22","0","0","0","0","0","0","0","2","0","0","0","69","0","0","0","0","0","0","1","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","42","1","0","0","0","0","0","1","0","7","0","0","1","2","0","0","0","0","0","0","0","62","0","0","0","0","1","0","0","0","1","0","1","0","0","1","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","172","27000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","105","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","1","0","0","15","0","0"
"28220","108-658A-32-1, 12-16","0","0","0","0","0","0","0","1","0","0","0","55","0","0","0","0","0","0","0","0","15","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","1","0","0","19","0","0","0","0","0","0","0","0","0","0","0","122","0","0","0","0","0","0","0","0","12","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","2","0","1","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","451","27000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","139","1","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","15","0","0"
"28247","108-658A-32-1, 40-42","0","0","0","0","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","0","11","0","0","0","1","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","66","0","0","0","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","1","4","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","161","27000","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","62","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","16","1","0"
"28280","108-658A-32-1, 72-75","0","1","0","0","0","0","0","1","0","0","0","39","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","23","0","0","0","0","1","0","0","0","15","0","0","1","0","0","0","0","0","0","0","0","82","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","1","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","356","27000","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","80","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","13","0","0"
"28318","108-658A-32-, 14-16","0","3","0","1","0","0","0","1","0","0","0","21","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","15","1","0","0","0","0","0","0","0","10","0","0","0","1","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","1","0","10","0","0","0","0","0","0","0","0","0","0","1","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","433","27000","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","157","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","13","0","0"
"29170","108-658A-33-1, 12-16","1","0","0","1","0","0","0","0","0","0","0","98","0","0","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","2","1","0","0","1","1","0","0","6","0","0","0","1","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133","27000","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","0","111","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135","0","0"
"29207","108-658A-33-1, 50-52","0","1","0","0","0","0","0","4","0","0","0","16","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","10","2","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","68","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172","27000","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","144","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","4","0","0","0","0","14","0","0"
"29264","108-658A-33-1, 107-109","0","0","0","0","0","0","0","1","0","0","0","22","0","0","0","0","0","0","2","0","15","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","19","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","1","0","5","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","708","27000","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","148","2","0","0","0","0","0","0","0","0","0","0","0","18","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","145","0","0"
"29320","108-658A-33-2, 12-16","0","0","0","0","0","0","0","0","0","0","0","66","0","0","0","0","0","0","0","0","13","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","28","1","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","27000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","161","0","0","0","0","0","0","0","0","1","0","0","0","82","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","15","0","0"
"29355","108-658A-33-2, 48-50","0","0","0","0","0","0","0","1","0","0","0","33","0","0","0","0","0","0","0","0","21","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","6","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","5","0","0","0","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","3","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","444","27000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","156","4","0","0","0","0","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","135","0","0"
"29409","108-658A-33-2, 107-109","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","11","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","14","0","0","0","0","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","264","27000","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","108","2","0","0","0","0","0","0","0","0","0","0","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","0","0","0","15","0","0"
"29455","108-658A-33-3, 22-26","0","0","0","0","0","0","0","1","0","0","1","53","0","0","0","0","0","0","1","0","12","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","2","20","0","0","0","0","1","1","0","0","21","0","1","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","1","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","375","27000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","72","5","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","165","0","0"
"29497","108-658A-33-3, 65-67","0","0","0","0","0","0","0","1","0","0","0","104","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","0","0","0","0","2","0","0","5","0","0","1","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","327","27000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","70","13","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","125","0","0"
"29566","108-658A-33-4, 12-16","0","1","0","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","3","0","28","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","85","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141","12100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","0","61","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","14","0","0"
"29601","108-658A-33-4, 48-50","0","0","0","0","0","0","0","1","0","0","0","31","0","0","0","0","0","0","0","0","12","4","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","17","0","0","0","1","0","0","0","0","3","0","0","0","1","0","0","0","1","0","0","0","81","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","187","27000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","152","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","145","0","0"
"29647","108-658A-33-4, 97-99","0","0","0","0","0","0","0","3","0","0","0","33","0","0","0","0","0","0","2","0","11","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","2","0","0","10","0","0","0","0","0","3","0","0","3","0","0","1","0","0","0","0","0","0","0","0","73","0","0","2","0","0","0","1","0","13","0","0","0","0","1","0","0","0","11","0","0","0","0","0","0","0","0","0","0","3","4","0","8","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","846","27000","0","5","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","1","120","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","1","1","0","0","0","14","0","0"
