"age_Calibrated_radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Acer","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Anthemideae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Buxus","Campanulaceae","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Cistaceae","Convolvulaceae","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Echium t.","Ephedra","Erica t.","Euphorbia t.","Fabaceae Undif.","Faboideae Undif.","Fern","Fern-Equisetophyta","Fern-Lycopodiaceae","Filipendula t.","Fraxinus","Galium t.","Genisteae","Geranium","Hedera","Ilex","Indeterminable","Juglans","Lamiaceae undif.","Linum t.","Lotus t.","Myriophyllum undif.","Olea t.","Ononis t.","Petaloid monocot","Phillyrea","Pinus undif.","Pistacia","Plantago","Poaceae","Poaceae (>50 Âµm)","Potamogeton","Potentilla t.","Primulaceae undif.","Quercus deciduous","Quercus evergreen","Quercus subgen. Cerris","Ranunculaceae undif.","Rhamnus","Rhus coriaria","Rosa t.","Rosaceae undif.","Rumex t.","Salix","Sanguisorba t.","Saxifragaceae","Scrophulariaceae undif.","Thalictrum","Tilia","Trifolium t.","Typha","Urtica t.","Vitis"
"10154.6",NA,NA," 1619.6","    5.0","  358.0","    0.0","    0.0","    7.0","    0.0","    0.0","    1.0","    7.0","   41.0","    0.0","    0.0","    3.0","    0.0","    0.0","    8.0","   38.0","    0.0","    0.0","    0.0","    0.0","    0.0","   31.0","    1.0","    0.0","    2.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    9.0","    2.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    7.0","    4.0","    0.0","    0.0","    3.0","    1.0","   11.0","    4.0","   67.0","    4.0","    0.0","    0.0","    0.0","   10.0","  132.0","    3.0","    2.0","    0.0","    0.0","    0.0","    1.0","    7.0","    2.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    5.0","    0.0","    0.0"
"10206.7",NA,NA," 1626.0","    4.0","  229.0","    0.0","    0.0","    9.0","    0.0","    0.0","    1.0","    6.0","   42.0","    5.0","    0.0","    7.0","    0.0","    0.0","    3.0","   16.0","    1.0","    1.0","    0.0","    2.0","    0.0","   17.0","    2.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    1.0","    0.0","    0.0","    1.0","    4.0","    0.0","    0.0","    7.0","    4.0","   13.0","    2.0","   67.0","    0.0","    0.0","    0.0","    0.0","   10.0","  119.0","    0.0","    1.0","    0.0","    0.0","    1.0","    1.0","   12.0","    3.0","    0.0","    0.0","    3.0","    1.0","    0.0","    0.0","    3.0","    0.0","    0.0"
"10293.3",NA,NA," 1636.6","    1.0","  207.0","    0.0","    0.0","    9.0","    0.0","    0.0","    0.0","    5.0","   41.0","    3.0","    0.0","    6.0","    0.0","    1.0","    6.0","   13.0","    0.0","    0.0","    0.0","    1.0","    0.0","   11.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    5.0","    0.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    1.0","    0.0","    0.0","    1.0","    4.0","    0.0","    0.0","    5.0","    2.0","   10.0","    6.0","   50.0","    2.0","    0.0","    0.0","    0.0","    7.0","   90.0","    0.0","    4.0","    0.0","    0.0","    2.0","    1.0","   14.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0"
"10380.7",NA,NA," 1647.2","    3.0","  351.0","    0.0","    0.0","    9.0","    0.0","    0.0","    1.0","    5.0","   64.0","    1.0","    0.0","    2.0","    0.0","    0.0","    8.0","    5.0","    0.0","    0.0","    0.0","    0.0","    0.0","   11.0","    1.0","    1.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    1.0","    3.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    1.0","    3.0","    0.0","    0.0","    0.0","    0.0","    2.0","    3.0","    0.0","    0.0","   17.0","    1.0","   10.0","    2.0","   51.0","    5.0","    0.0","    0.0","    0.0","    6.0","   86.0","    1.0","    5.0","    0.0","    0.0","    0.0","    0.0","   11.0","    0.0","    0.0","    0.0","    5.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0"
"10468.1",NA,NA," 1657.8","    3.0","  379.0","    0.0","    0.0","   10.0","    0.0","    0.0","    0.0","   12.0","   67.0","    2.0","    0.0","    2.0","    0.0","    0.0","    8.0","    1.0","    2.0","    1.0","    0.0","    1.0","    0.0","   14.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    0.0","    0.0","    6.0","    0.0","    1.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    6.0","    2.0","    7.0","    2.0","   55.0","    0.0","    0.0","    0.0","    0.0","    1.0","   89.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","   10.0","    2.0","    0.0","    0.0","    3.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0"
"10555.4",NA,NA," 1668.5","    2.0","  462.0","    0.0","    0.0","   12.0","    0.0","    0.0","    1.0","    6.0","   67.0","    0.0","    0.0","    2.0","    0.0","    0.0","   10.0","    7.0","    1.0","    0.0","    1.0","    1.0","    0.0","   11.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    1.0","    4.0","    0.0","    0.0","    6.0","    1.0","    8.0","    4.0","   59.0","    2.0","    0.0","    0.0","    0.0","    1.0","  103.0","    1.0","    2.0","    0.0","    0.0","    0.0","    0.0","    9.0","    3.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0"
"10642.4",NA,NA," 1679.1","    1.0","  264.0","    0.0","    0.0","    8.0","    0.0","    0.0","    0.0","    4.0","   43.0","    2.0","    0.0","    5.0","    0.0","    0.0","   10.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   19.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    4.0","    2.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    2.0","    0.0","    0.0","    3.0","    5.0","    0.0","    0.0","   14.0","    0.0","   19.0","    4.0","   79.0","    1.0","    0.0","    0.0","    1.0","    2.0","   62.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    6.0","    3.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    4.0","    0.0","    0.0"
"10722.4",NA,NA," 1689.7","    4.0","  418.0","    0.0","    0.0","    3.0","    0.0","    0.0","    1.0","    4.0","   67.0","    3.0","    0.0","    1.0","    0.0","    0.0","    9.0","    3.0","    0.0","    0.0","    1.0","    0.0","    0.0","   20.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    6.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    2.0","    4.0","    0.0","    0.0","    9.0","    1.0","   17.0","    1.0","   64.0","    1.0","    0.0","    0.0","    0.0","    5.0","   94.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    5.0","    5.0","    0.0","    0.0","    2.0","    3.0","    0.0","    0.0","    1.0","    0.0","    1.0"
"10802.5",NA,NA," 1700.3","    0.0","  312.0","    0.0","    0.0","    6.0","    0.0","    0.0","    0.0","   14.0","   60.0","    0.0","    0.0","    0.0","    0.0","    0.0","    9.0","    1.0","    1.0","    0.0","    0.0","    2.0","    0.0","   14.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    0.0","    1.0","    2.0","    0.0","    1.0","    0.0","    0.0","    0.0","    4.0","    0.0","    0.0","   11.0","    1.0","   14.0","    3.0","   58.0","    2.0","    0.0","    0.0","    0.0","    5.0","   86.0","    1.0","    2.0","    0.0","    0.0","    0.0","    0.0","    7.0","    2.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    2.0","    0.0","    1.0"
"10852.6",NA,NA," 1710.9","    1.0","  511.0","    0.0","    0.0","    8.0","    0.0","    0.0","    0.0","    9.0","   59.0","    2.0","    0.0","    1.0","    0.0","    0.0","    5.0","    1.0","    0.0","    1.0","    0.0","    1.0","    0.0","   18.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    9.0","    2.0","    0.0","    0.0","    0.0","    1.0","    3.0","    0.0","    0.0","    0.0","    0.0","    3.0","    7.0","    0.0","    0.0","    7.0","    0.0","   11.0","    3.0","   77.0","    4.0","    0.0","    0.0","    0.0","   10.0","   71.0","    1.0","    1.0","    0.0","    0.0","    1.0","    0.0","   10.0","    0.0","    1.0","    0.0","    1.0","    1.0","    0.0","    0.0","    2.0","    0.0","    0.0"
"10901.8",NA,NA," 1721.5","    1.0","  675.0","    0.0","    0.0","    7.0","    0.0","    0.0","    1.0","    6.0","   78.0","    2.0","    0.0","    0.0","    0.0","    0.0","    7.0","    1.0","    0.0","    2.0","    0.0","    4.0","    0.0","   17.0","    1.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    0.0","    4.0","    1.0","   13.0","    2.0","   62.0","    1.0","    0.0","    0.0","    1.0","    2.0","   97.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","   13.0","    2.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0"
"10951.1",NA,NA," 1732.2","    3.0","  489.0","    0.0","    0.0","    6.0","    0.0","    0.0","    0.0","    5.0","   70.0","    0.0","    0.0","    3.0","    2.0","    0.0","    5.0","    0.0","    0.0","    1.0","    0.0","    2.0","    0.0","   15.0","    2.0","    0.0","    1.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    4.0","    2.0","    0.0","    0.0","    9.0","    0.0","   12.0","    3.0","   69.0","    5.0","    0.0","    0.0","    0.0","    5.0","   83.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","   14.0","    4.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    4.0","    0.0","    0.0"
"11000.3",NA,NA," 1742.8","    2.0","  474.0","    0.0","    0.0","    6.0","    0.0","    0.0","    0.0","    9.0","   72.0","    2.0","    0.0","    1.0","    0.0","    0.0","    6.0","    0.0","    1.0","    1.0","    0.0","    3.0","    0.0","   11.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    1.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    2.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    7.0","    1.0","   10.0","    3.0","   64.0","    1.0","    0.0","    0.0","    0.0","    4.0","   87.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0"
"11049.7",NA,NA," 1753.4","    6.0","  349.0","    0.0","    0.0","    6.0","    0.0","    0.0","    2.0","    5.0","   88.0","    6.0","    0.0","    1.0","    0.0","    0.0","    7.0","    1.0","    0.0","    1.0","    0.0","    4.0","    0.0","   15.0","    2.0","    1.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","    1.0","    1.0","    0.0","    0.0","    1.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    2.0","    4.0","    0.0","    0.0","    6.0","    1.0","   13.0","    2.0","   49.0","    4.0","    0.0","    0.0","    0.0","    8.0","   78.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","   15.0","    2.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0"
"11098.8",NA,NA," 1764.0","    1.0","  516.0","    0.0","    0.0","    6.0","    0.0","    0.0","    0.0","   11.0","   77.0","    2.0","    0.0","    2.0","    0.0","    1.0","    7.0","    1.0","    2.0","    1.0","    1.0","    3.0","    0.0","   17.0","    2.0","    0.0","    1.0","    2.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    2.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    0.0","    6.0","    1.0","   16.0","    7.0","   73.0","    1.0","    0.0","    0.0","    1.0","    9.0","   63.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    7.0","    1.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0"
"11147.6",NA,NA," 1774.6","    2.0","  225.0","    0.0","    0.0","   15.0","    0.0","    0.0","    2.0","    9.0","   75.0","    2.0","    0.0","    2.0","    0.0","    0.0","    3.0","    0.0","    1.0","    0.0","    0.0","    3.0","    0.0","   18.0","    4.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    1.0","    3.0","    0.0","    2.0","    1.0","    0.0","    1.0","    1.0","    0.0","    0.0","   10.0","    0.0","   18.0","    4.0","   71.0","    4.0","    0.0","    0.0","    0.0","    4.0","   74.0","    2.0","    3.0","    0.0","    0.0","    0.0","    0.0","   20.0","    1.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0"
"11196.5",NA,NA," 1785.2","    4.0","  417.0","    0.0","    0.0","   11.0","    0.0","    0.0","    1.0","    4.0","   66.0","    3.0","    0.0","    3.0","    0.0","    0.0","    7.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","   24.0","    4.0","    1.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    2.0","    2.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    2.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    1.0","    1.0","   17.0","    5.0","   57.0","    1.0","    0.0","    0.0","    0.0","    4.0","   62.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    9.0","    2.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0"
"11230.6",NA,NA," 1792.5","    2.0","  415.0","    0.0","    0.0","   14.0","    0.0","    0.0","    1.0","    6.0","  100.0","    3.0","    0.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","   15.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    6.0","    6.0","   52.0","    3.0","    0.0","    0.0","    0.0","    0.0","   66.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    9.0","    0.0","    0.0","    0.0","    6.0","    4.0","    0.0","    0.0","    1.0","    0.0","    0.0"
"11293.1",NA,NA," 1804.5","    5.0","  975.0","    0.0","    0.0","    8.0","    0.0","    0.0","    1.0","    8.0","   87.0","    3.0","    0.0","    3.0","    0.0","    0.0","    4.0","    1.0","    0.0","    0.0","    0.0","    2.0","    0.0","   17.0","    3.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    5.0","    1.0","    0.0","    0.0","    0.0","    3.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    7.0","    0.0","    0.0","    6.0","    2.0","   13.0","    6.0","   65.0","    3.0","    0.0","    0.0","    0.0","    1.0","  122.0","    0.0","    4.0","    0.0","    0.0","    0.0","    0.0","   13.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    2.0","    1.0","    0.0"
"11333.1",NA,NA," 1814.5","    2.0","  304.0","    0.0","    0.0","   10.0","    0.0","    0.0","    1.0","    7.0","   74.0","    1.0","    0.0","    3.0","    0.0","    1.0","    7.0","    0.0","    0.0","    1.0","    2.0","    3.0","    0.0","   17.0","    1.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    1.0","    0.0","    0.0","    1.0","    3.0","    0.0","    0.0","    4.0","    1.0","   10.0","    9.0","   63.0","    2.0","    0.0","    0.0","    0.0","    3.0","   66.0","    3.0","    5.0","    0.0","    0.0","    0.0","    0.0","    5.0","    1.0","    0.0","    0.0","    4.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0"
"11385.8",NA,NA," 1826.5","    2.0","  259.0","    0.0","    0.0","   10.0","    0.0","    0.0","    0.0","    6.0","   80.0","    1.0","    0.0","    1.0","    0.0","    0.0","   11.0","    0.0","    0.0","    1.0","    0.0","    2.0","    0.0","   23.0","    4.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    4.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    6.0","    1.0","   16.0","    4.0","   64.0","    0.0","    0.0","    0.0","    0.0","    2.0","   89.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","   19.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    1.0","    0.0","    1.0"
"11420.7",NA,NA," 1834.5","    2.0","  211.0","    0.0","    0.0","   11.0","    0.0","    0.0","    2.0","   11.0","   83.0","    3.0","    0.0","    1.0","    0.0","    1.0","   11.0","    4.0","    0.0","    1.0","    0.0","    0.0","    0.0","   19.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    1.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    5.0","    0.0","   19.0","    1.0","   61.0","    4.0","    0.0","    0.0","    0.0","    1.0","   68.0","    2.0","    4.0","    1.0","    0.0","    0.0","    0.0","   12.0","    2.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    4.0","    0.0","    0.0"
"11433.9",NA,NA," 1837.5","    4.0","  290.0","    0.0","    0.0","    8.0","    0.0","    0.0","    1.0","   10.0","   91.0","    2.0","    0.0","    2.0","    0.0","    0.0","    5.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","   16.0","    5.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    4.0","    2.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","    1.0","    0.0","    0.0","    3.0","    2.0","    0.0","    0.0","    2.0","    0.0","   16.0","   10.0","   79.0","    1.0","    0.0","    0.0","    0.0","    2.0","   67.0","    1.0","    4.0","    1.0","    0.0","    0.0","    0.0","   12.0","    4.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0"
"11464.6",NA,NA," 1844.5","    4.0","  236.0","    0.0","    0.0","   14.0","    0.0","    0.0","    0.0","   12.0","  103.0","    3.0","    0.0","    1.0","    0.0","    0.0","    8.0","    0.0","    0.0","    0.0","    1.0","    4.0","    0.0","   20.0","    2.0","    0.0","    1.0","    2.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    1.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    2.0","    0.0","    0.0","    1.0","    7.0","    0.0","    0.0","    9.0","    1.0","   22.0","    3.0","   78.0","    2.0","    0.0","    0.0","    0.0","    1.0","   94.0","    1.0","    4.0","    0.0","    0.0","    0.0","    0.0","   16.0","    2.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0"
"11508.8",NA,NA," 1854.5","   10.0","  292.0","    0.0","    0.0","    7.0","    0.0","    0.0","    0.0","    7.0","   91.0","    2.0","    0.0","    4.0","    0.0","    0.0","    9.0","    0.0","    1.0","    1.0","    1.0","    4.0","    0.0","   10.0","    4.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    3.0","    2.0","    0.0","    0.0","    5.0","    0.0","   14.0","    4.0","   59.0","    0.0","    0.0","    0.0","    0.0","   21.0","   87.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","   13.0","    1.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    3.0","    0.0","    0.0"
"11531.0",NA,NA," 1859.5","    4.0","  241.0","    0.0","    0.0","    3.0","    0.0","    0.0","    1.0","    7.0","   77.0","    1.0","    0.0","    2.0","    0.0","    3.0","    5.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   22.0","    4.0","    1.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    2.0","    0.0","    0.0","    0.0","    1.0","    2.0","    0.0","    0.0","    1.0","    0.0","    1.0","    2.0","    0.0","    0.0","    3.0","    0.0","   15.0","    4.0","   71.0","    1.0","    0.0","    0.0","    0.0","    1.0","   75.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","   12.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0"
"11553.1",NA,NA," 1864.5","    6.0","  197.0","    0.0","    0.0","    8.0","    0.0","    0.0","    0.0","    6.0","   68.0","    3.0","    0.0","    0.0","    0.0","    0.0","    5.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","   26.0","    2.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    2.0","    0.0","    0.0","    0.0","    2.0","    3.0","    0.0","    2.0","    0.0","    0.0","    0.0","    5.0","    0.0","    0.0","    4.0","    0.0","   26.0","    3.0","   84.0","    0.0","    0.0","    0.0","    0.0","    3.0","  103.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","   10.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0"
"11588.3",NA,NA," 1872.5","    3.0","  289.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    6.0","   80.0","    0.0","    0.0","    3.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","   21.0","    3.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    1.0","    0.0","    0.0","    4.0","    4.0","    0.0","    0.0","    1.0","    1.0","   18.0","    2.0","   73.0","    0.0","    0.0","    0.0","    0.0","    1.0","   75.0","    1.0","    3.0","    0.0","    0.0","    0.0","    0.0","   21.0","    1.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0"
"11597.2",NA,NA," 1874.5","    5.0","  164.0","    0.0","    0.0","    6.0","    0.0","    0.0","    1.0","   11.0","   94.0","    2.0","    0.0","    1.0","    0.0","    0.0","   11.0","    1.0","    1.0","    2.0","    0.0","    0.0","    0.0","   20.0","    6.0","    2.0","    1.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    4.0","    0.0","    0.0","    1.0","    2.0","    0.0","    0.0","    2.0","    0.0","   15.0","    5.0","   53.0","    0.0","    0.0","    0.0","    0.0","    3.0","   74.0","    1.0","    2.0","    0.0","    0.0","    0.0","    0.0","   18.0","    1.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0"
"11641.7",NA,NA," 1884.5","    1.0","  166.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    5.0","   61.0","    2.0","    0.0","    3.0","    0.0","    0.0","    6.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","   26.0","    4.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    1.0","    2.0","    3.0","    0.0","    0.0","    4.0","    1.0","   14.0","    3.0","   73.0","    0.0","    0.0","    0.0","    0.0","    3.0","   89.0","    0.0","    4.0","    0.0","    0.0","    0.0","    0.0","   10.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    0.0","    1.0","    0.0","    1.0"
"11686.0",NA,NA," 1894.5","    5.0","  111.0","    0.0","    0.0","   10.0","    0.0","    0.0","    0.0","    7.0","   71.0","    2.0","    0.0","    4.0","    0.0","    0.0","    9.0","    1.0","    0.0","    2.0","    0.0","    3.0","    0.0","    8.0","    5.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    5.0","    1.0","   17.0","    4.0","   68.0","    1.0","    0.0","    0.0","    0.0","    7.0","   54.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","   11.0","    1.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    4.0","    0.0","    0.0"
"11730.0",NA,NA," 1904.5","    4.0","  160.0","    0.0","    0.0","    7.0","    0.0","    0.0","    0.0","    7.0","   69.0","    0.0","    0.0","    5.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    2.0","    2.0","    0.0","   14.0","    6.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    1.0","    0.0","    1.0","    0.0","    3.0","    0.0","    0.0","    5.0","    0.0","   23.0","    2.0","   72.0","    2.0","    0.0","    0.0","    1.0","    7.0","   65.0","    1.0","    4.0","    0.0","    0.0","    0.0","    0.0","    5.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0"
